adsh,fraud,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation
0001663577-18-000117,0.0,213175.0,38779.0,-427621.0,2839231.0,3102624.0,2571780.0,2264605.0,7904256.05,814939.0,8617302.0,14643371.0,3807399.0,12167948.0005,464,0.031948207549999996
0001663577-18-000119,0.0,-87292.0,-1890581.0,-473903.0,2573126.0,3663860.0,3087905.0,2341182.0,7474067.05,1103495.0,8582434.0,15033870.0,6540883.0,11982997.0005,480,0.03448535337
0001663577-18-000138,0.0,27021.0,-59216478.0,-258257.0,25177887.0,1652418.0,17219345.0,2297320.0,6375416.0,567454.0,28953429.0,2756869.0,817285.0,-41234066.998,642,0.0077521654370000005
0001663577-18-000144,0.0,20933.0,335639.011,-247164.0,1445132.0,4004.0,723701.0,29150.0,890225.0,200000.0,787436.25,64906.0,176900.0,-507489.99700000003,414,0.02046014492
0001663577-18-000156,0.0,1548814.0,68577.0,341612.0,2703987571.0,0.0,194013163.0,1500000.0,2095319107951.0,478183.0,3923907.0046,63850.0,2549898.0,2688976.002000004,378,0.02987877568
0001663577-18-000158,0.0,65216.0,95766.0,-259779.0,6453594.0,18.0,90394134.001,141831.0,886709.0,270970.0,573338.0,141015.0,850.0,-101856.99800000008,368,0.05043668722
0001665658-18-000014,0.0,88322000.0,79713000.0,14513000.0,58630000.0,57918000.0,406609000.0,378409000.0,522815000.0,89371000.0,198798000.0,155447000.0,1019938000.0,475117000.02,778,0.007063726566
0001666138-18-000028,0.0,411267000.0,246175000.0,84499000.0,393951000.0,571032000.0,588445000.0,3837743000.0,4501492000.0,712970000.0,5153283000.0,1355188000.0,752149000.0,3990360000.02,482,0.01598769751
0001666175-18-000005,0.0,0.0,0.0,0.0,59000000.0,0.0,0.0,0.0,0.0,0.0,177000000.0,0.0,0.0,0.0,1086,0.008042599181
0001666359-18-000002,0.0,31932678000.0,1678324000.0,1144237000.0,17910527000.0,2085851000.0,8400501334.789998,13287726000.0,66491910363.34,267159000.0,28925168000.0,14349283000.0,212625305000.0,82091437002.0,1124,0.005103295715
0001666700-18-000009,0.0,43152000000.0,54014000000.0,21902000000.0,63145000000.0,162427000000.0,185316000000.0,272220000000.0,1161455000000.0,81857000000.0,282735000000.0,207361000000.0,272942000000.0,1137968000014.2402,1840,0.0020847869149999997
0001667944-18-000005,0.0,797023524.0,-3310925.279999996,1591386.0,3249059.0,4449382.0,135100013.0,150296.0,433484309.0,54934186.0,308936313.0,18164329.0,-10514.0,390703534.4,812,0.0157742706
0001668082-18-000007,0.0,0.0,19384.0,-2304.0,-2000.0,3173.0,65296.0,0.0,50436.0,850.0,6828.0,-6100.0,54400.0,98121.0,146,0.08946260387
0001668105-18-000005,0.0,155405000.0,388025000.0,-84834000.0,1038310000.0,12449000.0,1022641000.0,29317000.0,1274372000.0,9229000.0,369685000.0,10445000.0,981339000.0,-233236000.0,836,0.0145228297
0001668428-18-000049,0.0,1341000000.0,3160000000.065,78000000.0,643000000.0,0.0,76835000372.0,2350000471.0,293385000000.0,322000000.0,36036000000.0,1096000000.0,178000000.0,40465090020.9102,768,0.008240134296
0001669162-18-000005,0.0,63991000.0,39803000.0,229841000.0,70089000.0,1793000.0,4363253000.0,9057000.0,2643003000.0,142552000.0,875630000.0,970828000.0,737386000.0,2589533002.92,1032,0.005637586435
0001670541-18-000006,0.0,4234000000.0,1134000000.275,-140000000.0,12469000000.0,179000000.0,8184000000.0,7699000000.0,48132000000.0,252000000.0,20670000000.0,5476000000.0,17414000000.0,61502000000.27599,566,0.009708381783
0001672571-18-000002,0.0,20000.0,257050.0,-12535.0,7000.0,0.0,1577.0,112.0,54654.0,22487.0,4000.0,465.0,1218.0,115842.001,166,0.06854780533
0001672572-18-000003,0.0,20000.0,274434.0,-50670.0,8702.0,0.0,4079.0,0.0,190224.0,58811.0,7351.0,424.0,0.0,359782.0,172,0.05996301163
0001672572-18-000007,0.0,0.0,320374.0,-36082.0,7000.0,0.0,1664.0,100.0,93284.0,56842.0,7000.0,246.0,0.0,293857.0,152,0.06668894734
0001672572-18-000008,0.0,0.0,276916.0,-7825.0,7000.0,0.0,2500.0,0.0,20486.0,20314.0,7000.0,210.0,0.0,52574.0,114,0.0917394589
0001673379-18-000008,0.0,1206000000.0,6832000003.0,15050000000.0,8406000000.0,120978000000.0,68533900587.13,774000000.0,249992000000.0,-411000000.0,74092000000.0,671559000000.0,13334000000.0,57853000004.25,1674,0.008229044867000001
0001673379-18-000009,0.0,-560.0,20412731.0,16690.0,106604.0,1145660921.0,24876676.0,99701.0,37855228.0,4990.0,5143656.0,1364471245.0,6289547.0,70254227.0,566,0.006814601888
0001673504-18-000002,0.0,0.0,78064.0,-2145.0,0.0,1140.0,48221.0,0.0,87569.0,5795.0,15501.0,8428.0,35595.0,231705.0,146,0.07194866952000001
0001673985-18-000014,0.0,1365984000.0,-152795000.0,349883000.0,779043000.0,1818008000.0,7562521410.4400015,33759000.0,4003105066.39,646767000.0,4081081000.0,4712776000.0,10686810000.0,4446440000.030001,840,0.014313595290000002
0001674335-18-000038,0.0,1079306000.0,1051974000.0,628194000.0,1377492000.0,3943420000.0,1181933287.4,3056319000.0,15113277000.0,4269026000.0,15037406000.0,4700384000.0,30927914000.0,10371894008.88,1856,0.0022971569750000003
0001674440-18-000004,0.0,0.0,41270.0,-7435.0,1500.0,1816.0,30336.0,-4800.0,52480.0,18700.0,8101.0,9806.0,36080.0,126370.0,164,0.05018399925
0001674862-18-000013,0.0,3123000000.0,3815000000.225,-30000000.0,1743000000.0,3789000000.0,515000000.0,18896000000.0,44161000000.0,-29000000.0,27348000000.0,11858000000.0,2974000000.0,36707000001.455,808,0.005088945791
0001674910-18-000013,0.0,1663000000.0,696000000.12,108000000.0,805000000.0,20000000.0,130000000.0,1512000000.0,9587000000.0,1000000.0,9693000000.0,1007000000.0,1688000000.0,3832000000.0945,394,0.01764598578
0001675820-18-000006,0.0,724810000.0,963111000.0,816862000.0,1132740000.0,1571072000.0,4860097161.07,19421938000.0,13846196095.19,1868596000.0,10498390000.0,1190339000.0,3765163000.0,19704569001.444,1314,0.007609403863
0001676852-18-000002,0.0,2560.0,21744.0,-26940.0,6032.0,369.0,115852.0,0.0,21264.0,27135.0,8118.0,1308.0,36000.0,17624.002000000008,144,0.08653056673000001
0001677703-18-000014,0.0,3830000000.0,2258000000.0,882000000.0,491000000.0,4629000000.0,23709000000.0,31701000000.0,24759000000.0,2908000000.0,20312000000.0,6302000000.0,57839000000.0,23988600022.27,1130,0.004125972209
0001678463-18-000019,0.0,1105421000.0,144558000.0,0.0,674469000.0,315873000.0,484196125.67,3540760000.0,7569726011.11,0.0,9782118000.0,2053449000.0,29826000.0,4284386000.012,482,0.005762825036000001
0001678531-18-000033,0.0,18150400000.0,2117400000.0,1934100000.0,6504500000.0,3927500000.0,32140900349.670006,60548600000.0,47934000000.0,6379000000.0,24338400000.0,2279200000.0,79716700000.0,114210000000.06,1378,0.006371728674
0001678746-18-000004,0.0,0.0,69540.0,3043.0,0.0,1301.0,47000.0,0.0,48564.0,29410.0,4628.0,10687.0,53410.0,136436.0,150,0.029446006810000005
0001678848-18-000004,0.0,2500.0,164747.0,-16507.0,0.0,431.0,-32274.0,0.0,138620.0,0.0,111016.0,39847.0,23150.0,6340412.002,178,0.08719998469000001
0001679082-18-000007,0.0,-62000.0,951357000.0,-89816000.0,79710000.0,176000.0,376801009.47,0.0,699786000.0,205184000.0,150607000.0,37698000.0,0.0,852166000.0,336,0.01430977628
0001679268-18-000010,0.0,509916000.0,-159870000.0,157444000.0,590961000.0,2693019000.0,2261265000.0,401974000.0,4099814000.0,305994000.0,1024854000.0,3494260000.0,6196170000.0,5092776000.02,1190,0.008016979452
0001679688-18-000008,0.0,16997173000.0,4603709000.0,1324338000.0,2481115000.0,4147389000.0,12446483000.0,12654777000.0,105374692117.34,20087930000.0,81084776000.0,71042351000.0,23590570000.0,145497443028.25998,1866,0.0043798607880000005
0001679817-18-000007,0.0,58120.0,25585.0,76.0,121372.0,55502.0,37960.0,3449.0,241354.0,7970.0,255481.0,-23910.0,74541.0,14750.002000000004,210,0.04434065173000001
0001679817-18-000013,0.0,29060.0,-16938.959000000006,-33502.0,149920.0,88142.0,63675.0,0.0,142787.0,91338.0,266325.0,-114858.0,77693.0,12712512.982,264,0.040098315849999996
0001679817-18-000017,0.0,58120.0,5050.0,-46356.0,142920.0,64064.0,-79072.0,3449.0,194972.0,143931.0,253446.0,-141867.0,126465.0,-140830.99800000002,220,0.06089736177
0001680247-18-000021,0.0,359936000.0,-170129000.0,201146000.0,464143000.0,2529473000.0,2295481048.0,54737000.0,2474352005.12,724044000.0,2478902000.8,6358783000.0,20615000.0,2994612000.005,858,0.00858856625
0001681622-18-000008,0.0,250100000.0,289900000.0,59300000.0,238400000.0,8000000.0,178121149.09999996,904700000.0,4544200097.18,4900000.0,4418700000.0,355100000.0,566400000.0,3689400000.04,418,0.0041113688010000005
0001681769-18-000004,0.0,10331.0,30385.0,-46141.0,22118.0,1804.0,-45139.0,0.0,143447.0,16210.0,87449.0,45314.0,5500.0,3132440.002000001,206,0.02777962982
0001683168-18-000002,0.0,8671800.0,2287875.0,-49888958.0,25259768.0,0.0,45077464.0,0.0,126970039.0,23314089.0,141228515.0,56431714.0,0.0,-28616079.0,474,0.026336024309999997
0001683168-18-000049,0.0,0.0,10595.0,-2344026.0,110964463.0,12466.0,37217522.0,0.0,26052982.0,2521763.0,387372038.0,10031184.0,0.0,-446604747.9948,972,0.01899843916
0001683168-18-000086,0.0,10869610.0,36881308.0,4584184.0,25250255.0,2074372.0,9027889.14,77711360.0,144566761.0,53506.0,56893095.0,6124959.0,29101673.0,187960862.004,362,0.015094770680000003
0001683168-18-000095,0.0,197612.0,246652.0,-320523.0,1304453.0,290000.0,1158651.0,0.0,1955782.0,912764.0,4949434.0,1271277.0,245000.0,-3082138.9967,458,0.03689083462
0001683168-18-000119,0.0,0.0,517013.0,-6278044.0,54892761.0,72587.0,78285964.75,0.0,85588407.5,6611058.0,95954552.0,11307411.0,0.0,-104759125.9967,644,0.01524181563
0001683168-18-000132,0.0,0.0,6328332.0,-599930.0,1130338.0,5409.0,989168.0,0.0,13266729.0,405980.0,1532213.0,514667.0,1758.0,17420563.0004,156,0.04707445723999999
0001683168-18-000137,0.0,320329.0,-658104.0,-479765.0,310253.0,0.0,16973167.0,0.0,45266633.0,163939.0,6494662.0,23121030.0,0.0,11638113.0,500,0.00508274072
0001683168-18-000138,0.0,3036.0,6707613.0,-1178226.0,80351.0,825.0,3938146.0,0.0,21313055.0,4583600.0,214720.0,1688509.0,7560627.0,92135581.0,288,0.045237711160000006
0001683168-18-000141,0.0,134814.0,6112841.0,-4838379.0,1715602.0,248323.0,17970124.0,810878.0,15201561.0,7417999.0,10532258.0,8711671.0,9565236.0,1883312.0019999996,474,0.01289341126
0001683168-18-000146,0.0,0.0,6336.0,-364422.0,446493.0,3942.0,336191.28,1867.0,4028751.0,263179.0,973802.0,1639708.0,10764.0,925565.0040000008,266,0.01634830375
0001683168-18-000149,0.0,320329.0,-658104.0,-479765.0,310253.0,0.0,16973167.0,0.0,45266633.0,163939.0,6494662.0,23121030.0,0.0,11638113.0,500,0.00508274072
0001683168-18-000162,0.0,699906.0,32530748.0,-20943134.0,11256894.0,999636.0,48386464.0,46663490.0,116562074.0,12256383.0,40008501.0,22363523.0,26728433.0,103463685.006,890,0.0062643384279999995
0001683168-18-000167,0.0,36.0,21278.0,-23892.0,36342.0,2376.0,52091.0,0.0,11559.0,-1202.0,92904.0,54652.0,204.0,-126693.996,190,0.02844718892
0001683168-18-000171,0.0,175.0,2720.0,-280353.0,476972.0,0.0,206216.0,0.0,26222.0,268500.0,419233.0,593165.0,0.0,-1287655.996,154,0.06545885530000001
0001683168-18-000192,0.0,85902282.0,-174746.0,15752965.0,238530968.0,26041107.0,95115803.0,66196413.0,484225008.0,18888487.0,469175012.0,183857293.0,379488853.0,478426799.002,728,0.004356590578
0001683168-18-000206,0.0,8671800.0,2287875.0,-49888958.0,25259768.0,0.0,45077464.0,0.0,126970039.0,23314089.0,141228515.0,56431714.0,0.0,-28616079.0,474,0.026336024309999997
0001683168-18-000229,0.0,8701000.0,30067000.0,926000.0,10693000.0,530000.0,51937000.0,18976000.0,131777000.0,571000.0,60648000.0,26426000.0,98553000.0,145350000.0,388,0.010039192729999999
0001683168-18-000252,0.0,61202904.0,2906260.0,-813713.0,31945436.0,6410825.0,3213647.0,0.0,93464902.0,203685.0,55824399.0,179551343.0,11296927.0,280750092.004,484,0.004944358012
0001683168-18-000255,0.0,0.0,987807.0,-372950.0,77090.0,0.0,559472.0,1000.0,1887320.0,622884.0,40545.0,473962.0,0.0,2552509.0020000003,206,0.05194535093
0001683168-18-000260,0.0,61202904.0,2906260.0,-813713.0,31945436.0,6410825.0,3213647.0,0.0,93464902.0,203685.0,55824399.0,179551343.0,11296927.0,280750092.004,484,0.004944358012
0001683168-18-000270,0.0,-199471.0,12452165.0,-5444685.0,4675016.0,107534.0,22898272.0,163119.0,15899160.0,8297847.0,4765777.0,1876000.0,1008585.0,26998394.001999997,360,0.009724489954
0001683168-18-000311,0.0,668.0,132931.0,-331787.0,3899443.0,0.0,2486545.0,100000.0,4059333.0,341000.0,11905760.0,695287.0,4456.0,-9564432.996,320,0.0393875697
0001683168-18-000313,0.0,839.0,5073.0,-397903.0,3974827.0,0.0,1570672.0,100000.0,2940225.0,343187.0,13695660.0,878601.0,6212.0,-13420698.996,318,0.02224953548
0001683168-18-000330,0.0,0.0,18722.0,-5849.0,2000.0,0.0,34184.0,0.0,69450.0,15122.0,56276.0,0.0,7053.0,-7310.9980000000005,140,0.044298285269999994
0001683168-18-000332,0.0,0.0,23991.0,-17515.0,1246.0,0.0,50067.0,0.0,96352.0,30322.0,56634.0,0.0,7053.0,24039.002,158,0.06127819486
0001683168-18-000410,0.0,1198011.0,1749295.0,-211446.0,1588156.0,6321297.0,6639330.0,100398.0,12153843.0,1003335.0,3117859.0,14561222.0,4707020.0,6948182.019999996,344,0.01495764136
0001683168-18-000413,0.0,70916015.0,6674807.0,5912518.0,160201435.0,10639684.0,23258333.0,63350303.0,426236459.0,14596453.0,426536432.0,126672204.0,85531089.0,287932032.00200003,512,0.008863189795999999
0001683168-18-000417,0.0,80741442.0,2843774.0,6807382.0,173158466.0,16163670.0,65572772.0,105339333.0,439781528.0,15962047.0,427926897.0,157301336.0,274873343.0,308774946.00200003,634,0.005646249222
0001683168-18-000418,0.0,87810984.0,6103658.0,14068796.0,199588692.0,21453892.0,87199561.0,102413244.0,374231548.0,14667306.0,440791299.0,177476261.0,381503018.0,350137017.002,708,0.0194091139
0001683168-18-000419,0.0,96860901.0,-106948.0,9481979.0,325773533.0,20234747.0,33861971.0,197204097.0,643658895.0,8984130.0,696212822.0,205292109.0,116072334.0,412876585.002,542,0.004850947183
0001683168-18-000423,0.0,14856951.0,49945578.0,-1926932.0,13258326.0,3137393.0,74880435.03,20408692.0,116679157.0,100800.0,40980939.0,10632069.0,65758693.0,184440956.004,476,0.02214314261
0001683168-18-000424,0.0,7457000.0,73574000.0,-14863000.0,1651000.0,544000.0,85992295.64,0.0,102901025.0,18367000.0,16971000.0,39691000.0,68176000.0,119928000.00039996,536,0.01588801163
0001683168-18-000452,0.0,0.0,23887.0,-532911.0,84426620.0,0.0,11983013.0,0.0,56322.0,635263.0,57689880.0,2385802.0,0.0,-137753237.9969,266,0.045221172510000004
0001683168-18-000456,0.0,237808.0,1121673.0,-2036814.0,1265646.0,341991.0,16057836.0,4525190.0,16297115.0,1336768.0,1414818.0,4875330.0,10479270.0,18973379.002,400,0.007688351996000001
0001683168-18-000464,0.0,3466971.0,-51025.0,-1583208.0,16039610.0,8478810.0,46495872.0,61387639.0,48558845.0,5768427.0,76886162.0,19303531.0,13717740.0,17497629.004000008,512,0.008329892228
0001683168-18-000472,0.0,-193341.0,13986134.0,-13279892.0,6302957.0,928860.0,47726993.0,942703.0,218325341.0,17241417.0,5559557.0,4543762.0,4891137.0,40255679.00300001,610,0.019567532769999996
0001683168-18-000482,0.0,2181954.0,4667.0,-347601.0,1177374.0,50906.0,2501135.0,202006.0,15673356.0,260278.0,4384587.0,2876693.0,1255646.0,2010599.004000001,422,0.020057424180000002
0001683168-18-000559,0.0,382458.0,2038522.0,-513949.0,2387715.0,136320.0,4007914.0,3094459.0,14932508.0,450000.0,2684789.0,1406245.0,2871540.0,11859398.002,338,0.0115461519
0001683168-18-000599,0.0,596000.0,61383000.0,-16088000.0,-3470000.0,222000.0,63414000.0,3000.0,273442000.0,27619000.0,27000003.75,11388000.0,149000.0,160444000.00399995,328,0.0377615346
0001683168-18-000610,0.0,28929031000.0,-700182000.0,536119000.0,64619000.0,16850000.0,1581819025.38,0.0,5584370005.110001,2914627000.0,16705369000.0,110356000.0,2440628000.0,6160722002.0,944,0.005596737903
0001683168-18-000617,0.0,0.0,119354.0,-221600.0,339804.0,0.0,522805.8000000001,14357.0,51651.0,7500.0,906826.0,366933.0,1725.0,-1755699.9998,208,0.04505173524
0001683168-18-000632,0.0,0.0,5688.0,7983861.0,1987582.0,103499.0,2386351.0,0.0,17333519.0,74758.0,12219458.0,1070873.0,2458589.0,-12703487.994,836,0.02140234164
0001683168-18-000638,0.0,34667000.0,116649000.0,-55717000.0,8316000.0,28954000.0,140005033.46,0.0,415569000.0,25771000.0,108910000.0,231537000.0,133573000.0,273916000.0040002,426,0.008371343231
0001683168-18-000666,0.0,17662687.0,335225.0,-197400.0,44664336.0,4329366.0,18354501.0,20705204.0,50264648.0,3650000.0,58695632.0,11590501.0,44512001.0,16228803.004,496,0.01231901345
0001683168-18-000674,0.0,0.0,1718.0,-34476.0,20374.0,0.0,0.0,0.0,26316.0,42688.0,782548.0,197778.0,0.0,-1072341.9959999998,170,0.1079905874
0001683168-18-000676,0.0,27560.0,54940.0,-310297.0,-52262.0,0.0,258004.0,0.0,28520.0,264472.0,212005.0,-190804.0,0.0,-365292.9995999999,190,0.07118759477999999
0001683168-18-000705,0.0,508514000.0,-104086000.0,300903000.0,2962207000.0,1438976000.0,6208334000.0,1172274000.0,6202783000.0,1651994000.0,4314261000.0,2512188000.0,12915764000.0,3897426000.0002,1256,0.01615033906
0001683168-18-000708,0.0,0.0,15618.0,-24701.0,1000.0,0.0,26008.0,0.0,92898.0,33322.0,55176.0,0.0,37581.0,9481.001999999997,160,0.03332712974
0001683168-18-000717,0.0,0.0,5484157.0,1596725.0,-3642596.0,250.0,66385116.0,0.0,15806396.0,4282125.0,12110621.0,595739.0,4123776.0,-31321358.996000007,248,0.09274419902
0001683168-18-000720,0.0,0.0,14628395.0,-6243387.0,1114940.0,0.0,22940507.0,7098854.0,34979635.0,4832292.0,2934808.0,2523570.0,0.0,46386748.00030001,298,0.05907574163
0001683168-18-000726,0.0,65449125.0,1346566.0,-151161.0,29221234.0,6264319.0,103249.0,0.0,137704335.0,369052.0,58095086.0,184380619.0,3521029.0,258321927.004,396,0.0057378442799999995
0001683168-18-000736,0.0,8707304.0,2287875.0,-49888958.0,24939904.0,0.0,45077464.0,0.0,126934535.0,23314089.0,141548379.0,56431714.0,0.0,-28616079.0,480,0.027434683560000003
0001683168-18-000741,0.0,0.0,-137834092.0,-114921.0,286784.0,0.0,3551257.0,0.0,279176464.0,139357875.0,393106.0,158869.0,0.0,687381117.0002,138,0.0693328488
0001683168-18-000745,0.0,0.0,239103.0,-90158.0,125093.0,0.0,0.0,0.0,3731938.0,0.0,546871.0,40247.0,0.0,3541991.0002,156,0.04667575482
0001683168-18-000751,0.0,3890.0,200747.0,-253363.0,506628.0,131384.0,505457.0,0.0,2447726.0,389346.0,1803417.0,1078109.0,2016873.0,731084.0040000002,276,0.03223549576
0001683168-18-000758,0.0,424573.0,72356813.0,11356997.0,3623299.0,4462921.0,13989975.0,13174688.0,90855795.0,50000.0,53501068.0,11739355.0,40064273.0,62038856.002,336,0.016573970900000002
0001683168-18-000768,0.0,2426591.0,2789349.0,-1415474.0,928143.0,262015.0,20637088.0,11520633.0,24315801.0,2507632.0,4449434.0,3051316.0,8071016.0,36442660.002,352,0.004525609044
0001683168-18-000784,0.0,8083000.0,15696000.0,4852000.0,5201000.0,30881000.0,155036000.0,276000.0,141031000.0,555000.0,18008000.0,96927000.0,69748000.0,196257000.004,428,0.02369072574
0001683168-18-000801,0.0,23219000.0,2301000.0,2004000.0,108285000.0,8116000.0,29092000.0,24906000.0,140771000.0,961000.0,63731000.0,37246000.0,144125000.0,53733000.00040001,516,0.01562789142
0001683168-18-000816,0.0,5216895.0,11361154.0,1561264.0,16686998.0,2466413.0,93586723.0,59244075.0,181953773.0,3776430.0,26392253.0,66682464.0,43305820.0,109293260.0004,574,0.004189212387
0001683168-18-000819,0.0,296695.0,-391638.0,-246580.0,445351.0,0.0,12969270.0,0.0,30870097.0,502391.0,4042616.0,23169161.0,0.0,-9814692.0,442,0.014026750380000001
0001683168-18-000821,0.0,25562000.0,13092000.0,8912000.0,37811000.0,231290000.0,288756000.0,122350000.0,230790000.0,3264000.0,87733000.0,180922000.0,242772000.0,423568000.0,530,0.009963585279
0001683168-18-000831,0.0,2954291.0,15221218.0,-7292980.0,10282121.0,697399.0,113227172.0,41673429.0,186756862.0,13469998.0,19208849.0,14454076.0,13670000.0,137623341.00199997,436,0.005348729157999999
0001684506-18-000005,0.0,8820.0,55569.001,-544.0,10610.0,180.0,-21266.0,0.0,33006.0,5550.0,37972.0,22291.0,59100.0,6181854.002,168,0.10711710769999999
0001684508-18-000003,0.0,0.0,51232.0,-6883.0,22914.0,976.0,29058.0,0.0,84091.0,7950.0,55742.0,20209.0,10000.0,110978.0,114,0.1152011415
0001685237-18-000002,0.0,0.0,133378.0,1396.0,0.0,0.0,45485.0,0.0,71077.0,31232.0,6974.0,568.0,61600.0,197501.0,172,0.13900492109999998
0001685570-18-000002,0.0,0.0,48406.0,2602.0,0.0,-81.0,1037863.0,0.0,156993.0,4500.0,122396.0,53156.0,31532.0,35146.001000000004,210,0.021090725209999998
0001685570-18-000004,0.0,0.0,22962.0,-5568.0,3720.0,792.0,1089421.0,0.0,126232.0,4500.0,97925.0,87375.0,69982.0,8916.003,246,0.025217813880000002
0001685715-18-000010,0.0,61061000.0,-859728000.0,231326000.0,499560000.0,401272000.0,1722114000.0,8758000.0,2193127000.0,801167000.0,1089451000.0,8146586000.0,755370000.0,3442716000.04,566,0.0010360173440000001
