adsh,AccountsReceivable,Cash,CashFlowfromOps,OtherIncome,sum_of_first_digits,total_deviation,CurrentRatio,DebtToEquityRatio,ProfitMargin,ReceivableTurnover,AQI,DEPI,TATA,fraud
0001558370-18-002152,-0.0490055878816833,-0.050908676666185204,-0.16582804984316,-0.0627378774147431,0.26027119808272303,-0.09644546327535335,-0.013284502495163693,-0.013332378517657081,0.02756636589290175,-0.03381639848658313,0.4413618474271439,0.06523561702054122,0.004825544237422883,0.0
0001558370-18-002153,-0.04952149795759113,-0.04916417775123222,-0.22097154656921422,-0.06651294005157543,-0.002642279104472801,-0.24296073904615595,-0.013284609314039497,-0.013332368808250835,0.027149654087946846,-0.02092598228307355,-0.206499783766353,-0.13392357683192208,-0.03021481225702731,0.0
0001558370-18-002157,-0.0490550031619661,-0.049227561467996,-0.18660858883881898,-0.0652708983721742,0.2245668987116224,-0.372826512092225,-0.013284614072110826,-0.013332369129174864,0.027595929801564605,-0.03558770551094845,1.2478299961989248,0.8548634992289387,-0.0037838942602862282,0.0
0001558370-18-002168,-0.039294084218558206,-0.018162894457476948,-0.1643963927198752,0.14246834300476158,0.26027119808272303,-0.3555675047625681,-0.01328439861027527,-0.01333237115422681,0.027157424183104593,-0.037093151319447126,-0.18344449486522066,0.11805266975141882,-0.024709619198970637,0.0
0001558370-18-002174,0.002809279371231673,-0.02762221343724624,-0.18559240705765606,0.016572979153610078,0.8639984419940616,-0.4242748195893815,-0.01328432008407339,-0.013332372956429,0.027268717634155306,-0.03738491665790342,-0.2212612420948736,-0.3059054582793783,-0.025310661980934384,0.0
0001558370-18-002180,-0.049615689660965516,-0.04731379819101477,-0.22049950603190413,-0.06411260679659378,-0.14545947658887548,-0.23581132427155901,-0.01328460829011292,-0.01333248497985338,0.025166356495894313,-0.026699153314771063,-0.10907323935842958,0.006294466122440257,-0.04553126047651994,0.0
0001558370-18-002196,-0.03675636438571427,-0.048454750299548696,-0.18892935522731572,-0.0663046415548484,-0.06106749625718299,0.324067376448303,-0.013281266088464222,-0.013332382683380837,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.04189881697327487,-0.02715983777358913,0.0
0001558370-18-002201,-0.03760397744945282,-0.048774833550968524,-0.18633691656333756,-0.06465458307080327,0.8347858334177065,-0.29164827904862634,-0.013283098232938504,-0.013332377892197428,-0.059154046173730136,-0.03738470573598985,-0.2153981581504572,0.27003097277897287,-0.026616002870725873,0.0
0001558370-18-002203,-0.03591042184944439,-0.037625447876050426,-0.19004392858039054,-0.045982566099378494,0.19210844473789448,-0.37123494018440534,-0.013283043929650795,-0.013332365648969264,0.006690090935200793,-0.0373786642978518,-0.22303897713608883,0.14137898615984687,-0.04807104429489492,0.0
0001558370-18-002205,-0.044147298824261084,-0.03471024901617589,-0.16424183429922007,-0.044604038373074306,0.41607177715661686,-0.28953841550517034,-0.013284595887574212,-0.013332375088103306,0.027390314334915712,-0.03253820027486402,-0.05781205316298379,-0.027486347705131406,-0.009503827574561308,0.0
0001558370-18-002217,-0.04935291838454347,-0.051228533867400436,-0.1650170164811656,-0.05455088508311084,0.6465268003700848,-0.41063743441725653,-0.013284578066565241,-0.013332369024635839,0.027501850727059098,0.009225684022552577,0.19443585157968696,0.12980951655819203,0.08828588141078166,0.0
0001558370-18-002223,-0.015379077926382295,-0.05322652243991015,-0.1811564210462761,-0.0636783915893576,0.8607525965966889,-0.1808574533476905,-0.013284154689608096,-0.013332382017352696,0.027268717634155306,-0.03738491665790342,-0.21168679948783434,0.24864075748597622,-0.02893800307946754,0.0
0001558370-18-002250,-0.0492621710214069,-0.04976112396817158,-0.18942928001577494,-0.06490917389055738,0.07201216503510133,-0.2292103268035392,-0.013284567826621345,-0.013332364576990652,0.027538939359048276,-0.020276102126156336,0.2220664481404679,0.6717639414776546,0.016723803240493055,0.0
0001558370-18-002275,-0.0496286856461653,-0.04941644675233201,-0.19587213541700155,-0.06610878941896456,-0.551190151260474,-0.3194241747051293,-0.013284596825742586,-0.013332384737337747,0.027268717634155306,-0.03738491665790342,-0.21808850867805285,-0.3059054582793783,-0.06133245188865852,0.0
0001558370-18-002293,-0.025414057678621448,-0.05021037071222913,-0.18040115618657995,-0.061468857315585046,0.9873405670942276,-0.28573075128703684,-0.013284057079486643,-0.013332383631783221,-0.17887124862024523,-0.037384838555921424,-0.22444692096208504,0.26443385849432327,-0.026393312677910407,0.0
0001558370-18-002298,-0.04912900034376363,-0.036473961967950996,-0.18841230154172206,-0.0667128618422309,0.26351704348009586,-0.27435224283453086,-0.013284586139796337,-0.013332382033218846,0.026921519660244315,-0.031905057343160376,-0.2251203759331225,-0.19996492755709527,-0.02701069145059354,0.0
0001558370-18-002311,-0.04820258957708775,-0.04539488103121537,-0.13437700462562283,-0.0666057281803682,0.276500425069587,-0.37699625531688025,-0.013284611068419199,-0.013332384369851477,0.027508296552103174,-0.03506573031106598,-0.16759298068209297,-0.13482311659975638,0.0013848985067881688,0.0
0001558370-18-002363,0.010729667732045178,-0.034184688597217995,-0.17359700055974975,-0.06520502083555872,0.8672442873914344,-0.003909038901562839,-0.013283565753476887,-0.013332379556120252,0.027268717634155306,-0.03738491665790342,-0.20453258982955064,-0.016832265765492474,-0.026124715727502697,0.0
0001558370-18-002364,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,0.597839119409493,-0.42179027832176036,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,2.550746646322344,-0.3059054582793783,-0.022113978226579498,0.0
0001558370-18-002457,-0.04960975749218566,-0.050411191345736794,-0.18712165905996278,-0.06670955524772897,-0.5187316972867462,-0.10611191663759359,-0.013284595650880669,-0.013332383927516955,0.02747212519017143,0.009654233719115423,0.05002966581147082,-0.08002781367412627,0.02033271822744134,0.0
0001558370-18-002479,-0.049622120293586834,-0.042910754722356906,-0.17889022812074265,-0.06670777477376638,-0.45706063473666314,-0.13647169150202562,-0.013284490177299754,-0.01333239781418109,0.027374135574032125,0.041132438395912484,-0.22062357450891973,0.10835489790283416,-0.020844523139393403,0.0
