adsh,fraud,ddate,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation
0000031978-18-000011,0.0,20161231.0,140774000.0,-217438000.0,232429000.0,825653000.0,1328649000.0,2161563000.0,0.0,5271066000.0,549669000.0,5095698000.0,10409797000.0,1728444000.0,10567722002.535,1164,0.0030466928889999996
0000032604-18-000011,0.0,20161231.0,-212000000.0,12545000000.48,511000000.0,-257000000.0,143000000.0,2588000000.0,22000000.0,273000000.0,-2205000000.0,341000000.0,1164000000.0,7776000000.0,-619000000.0,460,0.024388398140000003
0000033185-18-000011,0.0,20161231.0,507700000.0,167900001.31999993,858900000.0,1007500000.0,873300000.0,3777100359.32,11323000000.0,19118400020.62,1679200000.0,14622200000.0,2721100000.0,4056700000.0,21253900001.26,1244,0.003548600207
0000033213-18-000003,0.0,20161231.0,536958000.0,-2121032999.88,1017303000.0,4638189000.0,11127553000.0,6508892000.0,0.0,29630057000.0,2699524000.0,23903076000.0,129202744000.0,-866684000.0,40425011000.0,1540,0.0044715984159999994
0000034067-18-000009,0.0,20161231.0,31426000.0,584000.0,18198000.0,31233000.0,59050000.0,218201000.34,135605000.0,354752000.0,-11241000.0,120322000.0,197605000.0,198748000.0,374190000.18,876,0.009386434736
0000034088-18-000015,0.0,20161231.0,90420000000.0,1499000002.9799993,22082000000.0,144524000000.0,231999000000.0,262432000000.0,4120000000.0,524690000172.13,4613000000.0,327978000000.0,895702000000.0,658319000000.0,1464186000000.0,1236,0.003801548641
0000034563-18-000011,0.0,20161231.0,4572000.0,-49524000.0,11314000.0,-2343000.0,10086000.0,473841000.0,200000.0,134858000.0,35996000.0,-44000.0,66718000.0,894056000.0,161935000.0,716,0.01823801778
0000034782-18-000033,0.0,20161231.0,21141849000.0,-150410000.0,98060000.0,78855000.0,125203000.0,688714000.0,184092000.0,7178014000.0,415050000.0,9633022000.0,387399000.0,26784000.0,14305816000.72,1396,0.007790049361
0000034903-18-000009,0.0,20161231.0,195755000.0,-293087989.69200003,423705000.0,998626000.0,4962079000.0,936011056.66,277821000.0,6635587000.0,522392000.0,3807341000.0,18233819000.0,1819838000.0,18026301003.85,1216,0.009523954761
0000036047-18-000015,0.0,20161231.0,309382000.0,-494733000.0,829433000.0,2127785000.0,1841298000.0,3198190000.0,4321781000.0,13273054000.0,974032000.0,9713668000.0,1974956000.0,3252909000.0,8081717000.0,1310,0.006719924871
0000037785-18-000019,0.0,20161231.0,2004100000.0,3000000.0,674500000.0,1597600000.0,539600000.0,3342100000.0,3411200000.0,29048400000.0,5800000.0,9311200000.0,3113200000.0,4772100000.0,20076900000.76,1916,0.0015618123929999998
0000037808-18-000005,0.0,20161231.0,30665647000.0,-316796999.4,294521000.0,15100000.0,246651000.0,2673739033.2899995,3151222000.0,48811422000.0,2214267000.0,25677324000.0,1188951000.0,1914911000.0,44207413000.02,1922,0.0066897291280000005
0000037996-18-000015,0.0,20161231.0,538824000000.0,34156000000.0,19850000000.0,47558000000.0,15540000000.0,368992000000.0,248000000.0,589053000000.0,48938000000.0,418512000000.0,48020000000.0,245252000000.0,519570000000.85,1176,0.0036744917580000002
0000038009-18-000030,0.0,20161231.0,649259000000.0,-7234000000.0,6231000000.0,118472000000.0,16777000000.0,9111000000.0,0.0,206557000000.0,60999000000.0,183011000000.0,33419000000.0,36801000000.0,391215000000.0,1210,0.002502762929
0000038725-18-000039,0.0,20161231.0,170934000.0,87205000.3975,115374000.0,490997000.0,296643000.0,692155000.0,811476000.0,2714540000.0,69578000.0,290676000.0,1300779000.0,2334056000.0,3531904000.1,1080,0.004681878178000001
0000038777-18-000018,0.0,20161231.0,7500000.0,8378900000.0,446200000.0,157500000.0,19900000.0,1989600000.0,0.0,205800000.0,34300000.0,-188600000.0,74400000.0,1997200000.0,15418400000.2,672,0.010630867169999999
0000039263-18-000016,0.0,20161231.0,48477743000.0,5204709002.15,432779000.0,75916000.0,281205000.0,2947119000.54,700030000.0,102470275000.0,984121000.0,56563687000.0,2028835000.0,1126044000.0,88495553001.36,2030,0.01146258463
0000039899-18-000011,0.0,20161231.0,445809000.0,235159000.0,683429000.0,1034310000.0,685690000.0,1683116000.0,20032694000.0,14834939000.0,254954000.0,26688587000.0,2617003000.0,4783626000.0,29328272001.56,1172,0.005329973366
0000040211-18-000023,0.0,20161231.0,484900000.0,285800000.0,629400000.0,4363100000.0,3249100000.0,2351300046.73,78000000.0,18243800014.26,1160700000.0,20888700000.0,17258100000.0,2391700000.0,21839600002.225,1382,0.002946691591
0000040533-18-000008,0.0,20161231.0,15732000000.0,3796000000.0,4396000000.0,5450000003.04,9722000000.0,56947000108.31001,29415000000.0,168926000022.11,2587000000.0,88387000000.0,32268000000.0,154466000000.0,161950000000.0,1272,0.01043193775
0000040545-18-000014,0.0,20161231.0,198981000000.0,327307000000.0,40980000000.0,182817000000.0,22114000000.0,484309000000.0,249135000000.0,1027145000000.0,146703000000.0,1144870000000.0,285029000000.0,408946000000.0,1314875000001.93,2976,0.001168111222
0000040729-18-000035,0.0,20161231.0,638419000001.0,9326000000.0,4567000000.0,3070000000.0,9856000000.0,22901000000.0,246000000.0,698344000000.0,27835000000.0,494370000000.0,29469000000.0,29204000000.0,202207000000.25,2092,0.006904470675999999
0000040888-18-000003,0.0,20161231.0,553700000.0,565000000.0,158700000.0,672100000.0,696000000.0,3752800000.0,496700000.0,10409800000.0,804300000.0,7430600000.0,1479400000.0,2345500000.0,4689300001.200001,1462,0.002449400607
0000040888-18-000007,0.0,20161231.0,553700000.0,565000000.0,158700000.0,672100000.0,696000000.0,3752800000.0,496700000.0,10409800000.0,804300000.0,7430600000.0,1479400000.0,2345500000.0,4689300001.200001,1462,0.002449400607
0000040987-18-000002,0.0,20161231.0,2007663000.0,599806000.0,958099000.0,4142995000.0,1744564000.0,15757288079.0,2950410000.0,33836276105.52,4350000000.0,14030724000.0,4735360000.0,15339713000.0,19274693004.63,1294,0.005620302975
0000042316-18-000013,0.0,20161231.0,31730511.0,46478680.0,17923200.0,78063310.0,45764542.0,264182970.0,2941173.0,191637943.0,0.0,100600581.0,127076614.0,330016599.0,211502883.1,586,0.0172661868
0000042888-18-000009,0.0,20161231.0,230383000.0,108413000.0,276006000.0,102090000.0,377136000.0,1163945095.44,1091866000.0,4948959000.0,699241000.0,1837355000.0,887481000.0,1678356000.0,2456798001.57,1090,0.008550600134
0000045012-18-000059,0.0,20161231.0,3198000000.0,-2853000000.0,-1703000000.0,14163000000.0,12701000000.0,50247000000.0,2443000000.0,58737000000.0,793000000.0,44445000000.0,29297000000.0,32035000000.0,51243000003.22,952,0.01006353385
0000045876-18-000014,0.0,20161231.0,502735000.0,260518000.0,159876000.0,102657000.0,1537800000.0,3440624000.0,803265000.0,4646412000.0,866709000.0,4732286000.0,2525555000.0,5381207000.0,3365124001.25,1436,0.004589725745
0000045919-18-000022,0.0,20161231.0,75959000.0,284081000.85,29180000.0,119214000.0,165271000.0,731764000.0,430794000.0,633189000.0,276255000.0,809311000.0,261709000.0,521024000.0,2379022001.85,1028,0.005780102979
0000045947-18-000006,0.0,20161231.0,652000064.0,1686000000.0,817000000.0,-278000000.0,9000000.0,26477000000.0,0.0,509291000000.0,1699000000.0,318651000000.0,7211000000.0,2953000000.0,188409005690.0,1128,0.002504516779
0000046195-18-000025,0.0,20161231.0,40110006000.0,657925000.0,350067000.0,184133000.0,363387000.0,1841817045.14,45646000.0,46019750000.0,2481545000.0,23431740000.0,604105000.0,119939000.0,32024690001.9,1916,0.005564305883
0000046250-18-000005,0.0,20161231.0,-7275000.0,-18535000.0,30993000.0,-8536000.0,15453000.0,389371000.0,0.0,14305000.0,-12447000.0,3750000.0,75640000.0,477326000.0,45260000.42,440,0.01289677788
0000047111-18-000011,0.0,20161231.0,601887000.0,-123921000.0,1064803000.0,2037000000.0,2931362000.0,6593847082.67,2291141000.0,17523971000.0,1163391000.0,12901183000.0,13507472000.0,9410425000.0,25278373000.0,1192,0.0042648818589999995
0000047518-18-000005,0.0,20161231.0,-35500000.0,209900000.0,71000000.0,-53800000.0,20800000.0,702900000.0,25500000.0,23000000.0,48800000.0,18300000.0,354800000.0,1179300000.0,4100000.170000002,514,0.008290506367000001
0000048039-18-000012,0.0,20161231.0,1224661000.0,1653170001.65,606948000.0,2092779000.0,2149335000.0,33642998000.0,4096072000.0,19241678000.0,1571420000.0,5213466000.0,11209248000.0,24026468000.0,31880811001.01,1564,0.002013508378
0000048287-18-000059,0.0,20161231.0,229931000.0,-60454998.91,226075000.0,1160090000.0,665750000.0,1696654146.62,1951570000.0,2579845008.8,660900000.0,1075616000.0,2955110000.0,2203489000.0,3778404003.09,1178,0.005215500449
0000048732-18-000005,0.0,20161231.0,319000000.0,-366000000.0,1111000000.0,2107000000.0,4664000000.0,4069000000.0,0.0,21092000000.0,975000000.0,19630000000.0,19779000000.0,3790000000.0,15330000000.0,772,0.01653815142
0000049071-18-000014,0.0,20161231.0,2506000002.43,4768000001.16,1936000000.0,4148000000.0,2931000000.0,203839500145.15,7224000000.0,74712000000.0,23000000.0,30205000000.0,71419000000.0,122438000000.0,54249000001.1667,1330,0.001807337388
0000049196-18-000008,0.0,20161231.0,424088000000.0,-180000000.0,1215000000.0,713000000.0,1399000000.0,11025000007.5,4379000000.0,160655000011.76,12798000000.0,178571000000.0,2877000000.0,47000000.0,164170000000.3,2022,0.0035593590029999998
0000049600-18-000009,0.0,20161231.0,75261000.0,-102687000.0,139159000.0,274815000.0,1621018000.0,476036000.0,40244000.0,2156969000.0,965441000.0,4654574000.0,8035464000.0,762864000.0,4283439002.4401,1008,0.003417175359
0000049728-18-000018,0.0,20161231.0,-5812000.0,5336000.0,1974000.0,-4183000.0,1309000.0,20190027.42000001,0.0,-1041998.82,16570000.0,6490000.0,2898000.0,20976000.0,4055000.0,470,0.03731242032
0000049754-18-000003,0.0,20161231.0,1089124000.0,377009004.65,120431000.0,947141000.0,647206000.0,462500383.74,1886482000.0,3391720013.55,1912000.0,5167533000.0,1180404000.0,1553638000.0,4331113004.71,1288,0.008184278018
0000049826-18-000017,0.0,20161231.0,2627000000.0,2930000002.3,2307000000.0,4345000000.0,4093000000.0,16383000068.05,18179000000.0,42898000103.41,838000000.0,29889000000.0,11602000000.0,17178000000.0,59330000002.41,1294,0.00292257451
0000050104-18-000054,0.0,20161231.0,1971000000.0,5825000000.0,1320000000.0,4795000000.0,5735000000.0,33696000000.0,4741000000.0,52571000000.0,4895000000.0,29593000000.0,27038000000.0,31850000000.0,65855000002.65,1440,0.004027483531
0000050493-18-000007,0.0,20161231.0,18946812.0,-28525.0,17192249.0,6452116.0,27079917.0,973245839.0,0.0,19051701.0,103292831.0,1594690.0,30647550.0,982758339.0,505516384.0,278,0.003381518773
0000050725-18-000005,0.0,20161231.0,-18667000.0,-1740999.9400000013,7123000.0,-27423000.0,74240000.0,272060000.0,1639000.0,15717000.0,39056000.0,7407000.0,86660000.0,781455000.0,-3698000.0,668,0.0071943519
0000050863-18-000007,0.0,20161231.0,6366000000.0,-14292000000.0,33300000000.0,8466000000.0,60494000000.0,71725000000.0,67214000000.0,236028000000.0,13415000000.0,123390000000.0,146154000000.0,61105000000.0,279554000000.002,1144,0.004547121382
0000051253-18-000005,0.0,20161231.0,626192000.0,380811000.0,550139000.0,520779000.64,1318686000.0,2407725124.01,2231851000.0,8454961000.0,424140000.0,6339746000.0,3448365000.0,3116350000.0,13781001002.525,998,0.009218998619
0000051434-18-000008,0.0,20161231.0,12249000000.0,2300000002.245,2478000000.0,3407000000.0,22630000000.0,18172000000.0,13240000000.0,92754000160.58,3987000000.0,51475000000.0,50191000000.0,43990000000.0,54609000186.41,1432,0.001765046532
0000051644-18-000019,0.0,20161231.0,4694600000.0,3318300000.0,512800000.0,7113200000.0,1260100000.0,15094000022.76,5167100000.0,27709400000.0,10000000.0,25478700000.0,6008900000.0,10136400000.0,23566400000.85,1570,0.002524646786
0000052795-18-000004,0.0,20161231.0,1440500000.0,82200000.0,279100000.0,1383300000.0,231000000.0,9330000000.0,1891700000.0,11437600026.95,1138900000.0,7437600000.0,688600000.0,9552300000.0,6855500145.04,1194,0.002666949957
0000052827-18-000009,0.0,20161231.0,18386000.0,-44159000.0,203801000.0,125384000.0,275351000.0,1349691000.0,82893000.0,4512958000.0,693605000.0,2794405000.0,2971367000.0,1054316000.0,7667653001.0,1076,0.0019393533730000002
0000054381-18-000010,0.0,20161231.0,245204000.0,35896000.0,107707000.0,611570000.0,297259000.0,1349156000.0,1090590000.0,5474544000.0,-13771000.0,1515710000.0,1094264000.0,1808376000.0,2744666002.7200003,1030,0.009831106643
0000054480-18-000046,0.0,20161231.0,278600000.0,-281700000.0,977600000.0,7138800000.0,2697100000.0,2977500000.0,2755500000.0,19208200000.0,8957300000.0,16985600000.0,12599100000.0,2932700000.0,28893800001.33,1092,0.006920771401
0000054507-18-000012,0.0,20161231.0,456128000.0,349324000.0,822420000.0,3526486000.0,5060196000.0,3687643000.0,0.0,19016508000.0,716053000.0,19642064000.0,34510384000.0,3192622000.0,24518340006.9,1216,0.005707841462
0000055135-18-000006,0.0,20161231.0,1269800000.0,41600000.35,39600000.0,566800000.0,231200000.0,4871100000.0,394600000.0,5419600000.0,-32300000.0,1389500000.0,1416700000.0,6581200000.0,4601400000.0,918,0.0050898559340000005
0000055242-18-000004,0.0,20161231.0,-20423000.0,2990000.0,48699000.0,-2860000.0,45994000.0,1517118000.0,12571000.0,69869000.0,3000000.0,427000.0,89486000.0,1452286000.0,211553000.5999999,774,0.01857323363
0000055772-18-000006,0.0,20161231.0,-4025000.0,45172000.0,32105000.0,-3467000.0,7905000.0,366931000.0,1139000.0,16076000.0,940000.0,0.0,148004000.0,514770000.0,56933000.18,710,0.017706784580000003
0000055785-18-000014,0.0,20161231.0,4511000000.0,484000000.0,3232000000.0,17129000000.0,10390000000.0,17078000000.0,1563000000.0,47567000000.0,420000000.0,10519000000.0,41739000000.0,38540000000.0,39023000004.93,940,0.004465407329
0000056701-18-000004,0.0,20161231.0,95485.0,413275.0,539666.0,-401414.0,254820.0,13997453.33,0.0,-197138.0,0.0,30894.0,6085934.0,19724300.0,987498.0,394,0.02148381819
0000056978-18-000021,0.0,20161231.0,-12570000.0,482273000.0,30049000.0,-3067000.0,6365000.0,162922000.0,1523000.0,1062000.0,284000.0,142000.0,34410000.0,149639000.0,5624000.0,598,0.006037331133
0000057515-18-000005,0.0,20161231.0,3931000.0,107190001.6,76122000.0,-3679000.0,11943000.0,716799000.0,2383000.0,61328000.0,-94000.0,224000.0,110480000.0,944907000.0,319623000.0,460,0.015221097969999998
0000057528-18-000005,0.0,20161231.0,364637000.0,50283000.63999999,267369000.0,896192000.0,568823000.0,2519888152.2899995,5598230000.0,7362114004.47,1499196000.0,6113386000.0,2287944000.0,2665890000.0,10415195002.6333,1570,0.005404464245
0000058361-18-000011,0.0,20161231.0,6013000.0,21518000.0,22699000.0,2553000.0,14451000.0,247845000.0,6309000.0,11898000.0,488000.0,14631000.0,1472000.0,307978000.0,2573000.0,468,0.027898633839999996
0000058492-18-000004,0.0,20161231.0,2614800000.0,414300000.0,552600000.0,1202100000.0,1367600000.0,4131900023.13,1666600000.0,8143200031.09,31700000.0,5610000000.0,4672100000.0,8779600000.0,12474600001.35,1738,0.005844086485
0000059440-18-000007,0.0,20161231.0,45491000.0,748392000.0,97636000.0,248824000.0,197187000.0,1714996045.7299998,427491000.0,4964750000.0,442552000.0,6257438000.0,702876000.0,2529701000.0,1149632002.57,1680,0.0077768877650000005
0000059478-18-000089,0.0,20161231.0,5516000000.0,3466600000.51,5227100000.0,15052300000.0,10737800000.0,18952400000.0,33256100000.0,135271300000.0,7685300000.0,54535400000.0,48192300000.0,49579300000.0,91620800000.0,1216,0.0027505269919999996
0000059527-18-000006,0.0,20161231.0,294075000.0,448638000.0,321711000.0,1002871000.0,781738000.0,2577560000.0,746142000.0,5840082000.0,379380000.0,1988604000.0,3050474000.0,5113056000.0,9609988001.31,1302,0.002099348929
0000059558-18-000009,0.0,20161231.0,6840000000.0,989000000.0,2313000000.0,80450000000.0,92000000.0,184257000000.0,7464000000.0,737753000000.0,1210000000.0,404252000000.0,19884000000.0,21106000000.0,367846000001.04,2224,0.0017408572210000002
0000061398-18-000003,0.0,20161231.0,1496000.0,32500000.0,-50430000.0,89001000.0,238000.0,197807000.0,0.0,151056003.51999998,84015000.0,52012000.0,85597000.0,0.0,-61933999.998,546,0.01820124287
0000062709-18-000007,0.0,20161231.0,11389000000.0,5307000002.940001,2111000000.0,9767000000.0,2429000000.0,21373700039.15,23244000000.0,62700000011.57,684400000.0,14468000000.0,3776000000.0,30324000000.0,65505000065.51,1572,0.004625964655
0000062996-18-000015,0.0,20161231.0,1087000000.0,1457000000.385,789000000.0,4707000000.0,1950000000.0,5344000000.0,4637000000.0,12609000000.0,303000000.0,13486000000.0,5451000000.0,9116000000.0,8925000001.39,1166,0.004357561906
0000063296-18-000011,0.0,20161231.0,0.0,42032000.17,14838000.0,1861000.0,15159000.0,24286000.0,4941000.0,3611000.0,133468000.0,68141000.0,113280000.0,570729000.0,671574000.0,438,0.01166446973
0000063908-18-000010,0.0,20161231.0,1633100000.0,-3265800000.0,6059600000.0,6679000000.0,16093000000.0,44338100391.26,6178900000.0,83921300385.62999,3902200000.0,61979100000.0,106134500000.0,61301600000.0,144779100003.62,1208,0.008330932733
0000064040-18-000061,0.0,20161231.0,1338000000.0,7210000000.0,3120000000.0,885000000.0,803000000.0,6391000156.719999,8235000000.0,30601000000.0,439000000.0,18628000000.0,5284000000.0,10465000000.0,38198000002.44,1294,0.006331194632
0000064996-18-000010,0.0,20161231.0,1064677000.0,162603002.48250002,297322000.0,1097021000.6225,392887000.0,23068064047.52,386048000.0,16126085000.0,365834000.0,6340634000.0,9031516000.0,3237794000.0,14819931000.0,1428,0.005028082352
0000065011-18-000032,0.0,20161231.0,0.0,53057001.485,120164000.0,21879000.0,58879000.0,1463848000.0,2046496000.0,90560000.0,286988000.0,274164000.0,527228000.0,2570326000.0,378550000.0,536,0.013649741940000001
0000065984-18-000072,0.0,20161231.0,5111126000.0,-2900193000.0,5779153000.0,14976392000.0,47072917000.0,47096212000.0,377172000.0,241732503000.0,14931704000.0,175401853000.0,287142539000.0,45351945000.0,153484305003.44,8456,0.00033947875619999996
0000066570-18-000009,0.0,20161231.0,774568000.0,112023000.0,134894000.0,76435000.0,435978000.0,846709165.58,680498000.0,3465303011.69,395711000.0,2958171000.0,984729000.0,2713822000.0,4061056050.0,1270,0.002021766139
0000066756-18-000029,0.0,20161231.0,260100000.0,-297500000.0,332000000.0,1628300000.0,613800000.0,2113900000.0,514100000.0,9033900000.0,31300000.0,10195900000.0,5311300000.0,3020900000.0,9420700002.08,1180,0.005085333029
0000067215-18-000011,0.0,20161231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,1554,0.0063650849979999995
0000067716-18-000013,0.0,20161231.0,907993000.0,-453369000.0,924418000.0,2060672000.0,2795220000.0,5507625000.0,682690000.0,12074573000.0,310460000.0,8253833000.0,14526939000.0,5144927000.0,16006265001.755,1256,0.008259253239
0000067887-18-000007,0.0,20161231.0,11012000.0,307122000.0,50582000.0,-18256000.0,17918000.0,470833000.0,4477000.0,-566000.0,65511000.0,50000.0,99912000.0,589670000.0,-22450000.0,534,0.0069371194099999995
0000068505-18-000009,0.0,20161231.0,4698000000.0,172000000.4100001,1165000000.0,4223000000.0,2001000000.0,6062000069.73,3115000000.0,28908000000.0,766000000.0,17551000000.0,4378000000.0,19301000000.0,7920000102.18,1370,0.00283561537
0000068622-18-000004,0.0,20161231.0,2128000000.0,-27000000.0,2652000000.0,4583000000.0,9908000000.0,12412000000.0,23478000000.0,30167000000.0,1173000000.0,10837000000.0,23381000000.0,20159000000.0,66297000000.0,774,0.01200440122
