adsh,fraud,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation,TotalCurrentAssets,CurrentRatio,TotalLiabilities,DebtToEquityRatio,NetIncome,ProfitMargin,ReceivableTurnover,CollectionRatio,DSRI,TotalAssets,AQI,DEPI,TATA
0000821189-18-000012,0.0,3000067000.0,-6562713999.4975,10274979000.0,2752362000.185,134384290000.0,72627115000.0,0.0,127039251000.0,2048148000.0,57056975000.0,1181575434000.0,49998752000.0,144452987002.03,1478,0.0037952343689999996,123476604000.5025,44.86205084658305,59809337000.185,0.4140401541114861,-22628363000.0,-0.45257855636076677,16.66587846204768,21.90103574985232,0.060002837670828264,1305052038000.5024,0.0,0.10211884721784996,-0.025212283527338803
0000821483-18-000017,0.0,206164000.0,295609000.0,214950000.0,183226000.0,6096570000.0,7394962089.34,596568000.0,8979082033.79,1309039000.0,6153084000.0,12865749000.0,10451096000.0,6244412000.040001,1398,0.0045014880200000005,9480855033.79,51.744048518168825,6336310000.0,1.014716838024046,3056133910.66,0.29242233643820703,50.69311810015328,7.200188382156282,0.01972654351275694,22943172033.79,0.026001984342940543,0.3215097267375367,0.12383570617330468
0000822411-18-000004,0.0,0.0,47128924.0,-55575620.0,7459326.0,441617.0,125008438.92000002,0.0,147924591.6,53715385.0,41521912.0,14328513.0,0.0,124344765.0005,494,0.02222306879,195053515.6,26.148946379337758,48981238.0,0.39391475788951025,-125008438.92000002,-inf,,,,209382028.6,0.0,0.029899330608464517,-0.33160830174514805
0000822416-18-000009,0.0,1754142000.0,2584437000.0,393757000.0,13237679000.0,661327000.0,1347704022.0,1332989000.0,88175028000.0,6270411000.0,19237219000.0,62267228000.0,105738173000.0,58493387001.09,1280,0.002848578516,92513607000.0,6.988657679340918,32474898000.0,0.555189221636197,104390468978.0,0.9872543284628154,60.279141027351265,6.055162594874795,0.01658948656130081,156113824000.0,0.008538571190210509,0.01050917186959084,0.6661595322781921
0000822662-18-000021,0.0,28704931000.0,21978000.0,128648000.0,38011000.0,108771000.0,2047086296.78,0.0,12079539015.89,13885270000.0,19164588000.0,460941000.0,371911000.0,20072965000.0,1494,0.0059691066989999994,40806448015.89,1073.5431326692274,19202599000.0,0.9566398885266826,-1675175296.78,-4.504237026546674,0.012956345374946207,28171.524410410017,77.18225865865759,41267389015.89,0.0,0.19092278203723986,-0.043710623322581375
0000822818-18-000006,0.0,1166418000.0,554509000.0,942974000.0,2141760000.0,5881481000.0,7457446000.0,7668936000.0,18808990000.0,743631000.0,20127283000.0,11775507000.0,34130971000.0,14455263000.03,1344,0.004353609726,20529917000.0,9.585535727625878,22269043000.0,1.5405491411642793,26673525000.0,0.7815050149027404,29.26135484877634,12.473790153816603,0.03417476754470302,39974360000.0,0.19184637352542977,0.3330965054742066,0.6436763715541662
0000823094-18-000011,0.0,4638684000.0,3289897000.4,685052000.0,394243000.0,571549000.0,6160315266.48,365042000.0,14542777189.58,1245688000.0,19106435000.0,4099192000.0,16952623000.0,15837343000.52,1500,0.004677567823,22471358189.98,56.9987499840961,19500678000.0,1.2313099488569337,10792307733.52,0.6366158047353498,3.6546190686841356,99.87361011921281,0.27362632909373374,26935592189.98,0.01355240298506577,0.12236794975358299,0.375237925427156
0000823277-18-000005,0.0,15870713000.0,1243564000.0,107032000.0,10965646000.0,241520000.0,15881546000.0,325187000.0,65953127000.0,18341506000.0,17527064000.0,11175722000.0,16097139000.0,98813672000.0,534,0.01691209298,83067404000.0,7.575240346077194,28492710000.0,0.2883478512973387,215593000.0,0.013393249570622457,1.0142669078572588,359.8658273995149,0.9859337736973011,94568313000.0,0.0034386465157731916,0.02115397045976603,0.00114796380051741
0000824142-18-000021,0.0,200355000.0,41990000.0,177272000.0,179134000.0,330092000.0,1359358317.56,0.0,1580690122.02,79604000.0,115094000.0,1477469000.0,2107906000.0,2205854000.73,932,0.008596592691,1823035122.02,10.17693526644858,294228000.0,0.13338507439868136,748547682.44,0.35511435635175387,10.520855481520302,34.69299627212978,0.09504930485515009,3300504122.02,0.0,0.18261735011985764,0.17308740159680924
0000824410-18-000004,0.0,42288444000.0,-254210997.07999995,356855000.0,82512000.0,137364000.0,4085934163.04,350964000.0,19528833028.800003,10824888000.0,17175742000.0,588937000.0,11135000.0,33447842004.92,2068,0.006993856655,61563066031.72,746.1104570452783,17258254000.0,0.5159751112631243,-4074799163.04,-365.9451426169735,0.0002633107049292237,1386195.0660080826,3797.794701392007,62502967031.72,0.005615157434396445,0.189128198914775,-0.07090310066066069
0000825313-18-000011,0.0,0.0,-35451000.0,564730000.0,0.0,0.0,452265000.0,0.0,3229248000.0,671039000.0,4318010.03,0.0,6765147000.0,19834888000.0,422,0.04589403631,3193797000.0,inf,4318010.03,0.00021769772685381437,6312882000.0,0.9331477941277551,inf,0.0,0.0,3193797000.0,0.0,,1.7997862732039638
0000826154-18-000056,0.0,7768968000.0,-217887999.01,44095000.0,37623000.0,71288000.0,910125017.38,131000.0,4798621000.0,733284000.0,6013316000.0,224465000.0,14077000.0,3941861003.5942,1244,0.005754040283,12349701000.99,328.2487042763735,6050939000.0,1.5350462622813783,-896048017.38,-63.653336462314414,0.0018119523725673731,201440.17333238616,551.8908858421539,12574297000.99,1.0418077447171825e-05,0.24103897509070069,-0.07476704401892055
0000826675-18-000005,0.0,123992000.0,671039000.0,586223000.0,190370000.0,8127000.0,8993325000.0,0.0,43680824000.0,149190053000.0,156123487000.0,53558000.0,-32514000.0,10382219026.600002,866,0.00888551755,44475855000.0,233.62848663129694,156313857000.0,15.055919798986373,-9025839000.0,277.59854216645135,-0.2622265952642106,-1391.9259395952513,-3.813495724918497,44529413000.0,0.0,0.13175002026424576,-0.21585871792201708
0000827052-18-000046,0.0,3739000000.0,-13779000000.0,23224000000.0,47663000000.0,64363000000.0,123741100000.0,7948500000.0,461864000000.0,35642000000.0,484313000000.0,524355000000.0,119553000000.0,492969001475.8525,2430,0.004379273462,451824000000.0,9.479554371315276,531976000000.0,1.0791266761345404,-4188100000.0,-0.03503132501902922,31.97459213693501,11.415313710237301,0.031274832082841916,984127500000.0,0.008076697379150621,0.10932738594709182,-0.027854216044160943
0000827054-18-000021,0.0,2189735000.0,2105904001.086,1806322000.0,2635180000.0,4662782000.0,12121939000.0,22426182000.0,27281993998.21,1759937000.0,32566233000.0,7648757000.0,7485171000.0,32704516003.2555,844,0.004992684262,31577632999.295998,11.983102861776425,35201413000.0,1.0763471624682033,-4636768000.0,-0.6194605306946227,3.418299931270222,106.77822524027842,0.29254308285007785,61652571999.296,0.3637509559253438,0.3787326669720171,-0.10450642675659294
0000827187-18-000009,0.0,53057000.0,-36821000.0,434893000.0,384994000.0,583121000.0,4904964000.0,360344000.0,2358956000.0,-4376000.0,1550157000.0,1007121000.0,8414996000.0,4658595000.02,812,0.00479839244,2375192000.0,6.169426017028837,1935151000.0,0.41539369702489526,3510032000.0,0.4171163004712064,158.602936464557,2.3013445282683436,0.006305053502105052,3742657000.0,0.09628026292550984,0.3666869570794885,0.8216459590071973
0000827809-18-000006,0.0,70265000.0,431582000.0,-109340000.0,625661000.0,18076000.0,555804066.5,1744775000.0,2615675010.27,48098000.0,899295000.0,162012000.0,304024000.0,1387070000.0,762,0.007689713387,3117522010.27,4.982765443698744,1524956000.0,1.0994081048541169,-251780066.5,-0.828158522024577,4.326819896107593,84.35756716575007,0.23111662237191802,5024309010.27,0.3472666582476459,0.10037315090400249,-0.028350180335015948
0000827871-18-000003,0.0,137872000.0,335210000.0,102408000.0,92932000.0,7314000.0,935913331.09,668079000.0,1019460076.54,288269000.0,267470000.0,177426000.0,1143322000.0,2220362000.0020003,810,0.005338691483,1492542076.54,16.06058275448715,360402000.0,0.16231677537251823,207408668.90999997,0.18140879726796122,8.292633747243821,44.01496691220846,0.12058895044440673,2338047076.54,0.28574232174515,0.03959077622604742,0.0449095614727258
0000828916-18-000015,0.0,4194948000.0,598687000.75,786079000.0,4305693000.0,19174326000.0,2076297342.38,510575000.0,13452177000.0,2047537000.0,12650798000.0,34866851000.0,7732545000.0,36453029005.19,1608,0.01271520101,18245812000.75,4.237601705637164,16956491000.0,0.4651600007666254,5656247657.62,0.7314859024577289,1.8432993686691705,198.0144984607267,0.5425054752348677,53623238000.75,0.009521524977526674,0.35480955568380756,0.09082198015628754
0000829114-18-000010,0.0,0.0,0.0,0.0,0.0,0.0,705533.0,0.0,58433537.11,400000.0,0.0,0.0,0.0,29218980.0,170,0.05189027274,58433537.11,inf,0.0,0.0,-705533.0,-inf,,,,58433537.11,0.0,,-0.012074110774294697
0000829224-18-000009,0.0,2533100000.0,12145800000.0,3363800000.0,13390500000.3,14559300000.0,19198300000.0,6901600000.0,74989500000.0,1573300000.0,70965600000.0,35583800000.0,15547700000.0,90981300000.55199,518,0.01094025388,89668400000.0,6.696419102945453,84356100000.3,0.9271806404149887,-3650600000.0,-0.2348000025727278,6.137815325095732,59.46741318651633,0.16292441968908586,132153800000.0,0.052223999612572625,0.2903550039786132,-0.05307755055094897
0000829323-18-000008,0.0,20425026.0,17944128.0,-130126.0,50036393.0,21564379.0,173588333.5,141633679.0,312704020.0,0.0,55598757.0,34724753.0,209118933.0,132615415.00399996,568,0.02041815834,351073174.0,7.016356554718083,105635150.0,0.7965525726915971,35530599.5,0.16990618204808838,10.238368019702888,35.650212934091435,0.09767181625778475,527431606.0,0.26853468276984527,0.38310022261490906,0.06761203745533596
0000830122-18-000010,0.0,-2358000.0,806726000.0,-130498000.0,23872000.0,5656000.0,2200521034.02,243707000.0,2104890615.72,15527000.0,598507000.0,205668000.0,2701788000.0,3665955005.005,902,0.0040579035830000006,2909258615.7200003,121.86907740113942,622379000.0,0.16977267837447207,501266965.98,0.1855315687167165,-1145.796437659033,-0.31855571199516763,-0.0008727553753292264,3358633615.7200003,0.07256135318223922,0.026764588972383638,0.18810178133841093
0000830748-18-000004,0.0,171514000.0,22518000.0,5182000.0,605252000.0,186449000.0,215435000.0,102714000.0,1121745000.0,4978000.0,3234049000.0,1455527000.0,238556000.0,-601610999.9998,542,0.024924557519999998,1315777000.0,2.1739325107558503,3839301000.0,-6.381700135139279,23121000.0,0.09692063917906069,1.3908835430343878,262.423120776673,0.7189674541826657,2874018000.0,0.035738815832051185,0.11355159880534185,0.006241784150273241
0000831001-18-000040,0.0,4313421000000.0,268830000000.0,85082000000.0,476257000000.0,10885000000.0,1467738401225.21,871030000000.0,13450539000000.0,966032000000.0,6713243000000.0,947897000000.0,390481000000.0,5999593001365.972,2592,0.0032441773229999996,18032790000000.0,37.86356945934653,7189500000000.0,1.1983312865327886,-1077257401225.21,-2.758795949675426,0.09052698542525758,4031.9469193123355,11.046429915924206,19851717000000.0,0.043876809245265824,0.011352945716544532,-0.0585510765252804
0000831259-18-000008,0.0,3386000000.0,9887000000.1105,12087000000.0,50517000000.0,94608000000.0,98056000148.54,1658000000.0,373681000001.39,11073000000.0,148148000000.0,288759000003.28,128878000000.0,166647000001.91052,1880,0.007173389887,386954000001.5005,7.65987687316152,198665000000.0,1.1921306714055604,30821999851.460007,0.2391564103373734,38.062020082693444,9.58961188100374,0.026272909263023943,677371000004.7805,0.0024476985285586395,0.24678180437854733,0.027658402635081493
0000831547-18-000015,0.0,60273000.0,779474000.0,-72570000.0,259369000.0,123810000.0,2053419133.67,1646636000.0,3114630095.3100004,587575000.0,547009000.0,280428000.0,2004897000.0,1954462000.004,1280,0.008180434996,3954377095.3100004,15.246143892716557,806378000.0,0.4125831047103242,-48522133.67000008,-0.02420180870638246,33.26360061719178,10.972955219145922,0.03006289101135869,5881441095.31,0.2799715194483655,0.3062799637837116,0.004088771092033253
0000831641-18-000010,0.0,5659032000.0,617704000.19,-125241000.0,268050000.0,370000000.0,981806048.57,1988930000.0,6204287000.0,216963000.0,2047198000.0,484428000.0,2296192000.0,10786951000.14,470,0.011754642590000001,12481023000.19,46.56229434877822,2315248000.0,0.21463414452980747,1314385951.4299998,0.5724198810160473,0.4057570269968433,899.5531209933664,2.464529098611963,14954381000.19,0.13299982125470322,0.4330382431287364,0.09626790646912826
0000832101-18-000019,0.0,1798622000.0,1555759000.0,1198256000.0,1428538000.0,1172010000.0,5018976000.0,13159703000.0,16173409000.0,1110364000.0,10228707000.0,5217397000.0,10850755000.0,22327181004.16,1452,0.005270801535,19527790000.0,13.66977287268522,11657245000.0,0.5221100235550571,5831779000.0,0.5374537532180941,6.03281567777999,60.50242863284628,0.1657600784461542,37904890000.0,0.34717692097246555,0.1834301680891513,0.12224077157327194
0000832428-18-000020,0.0,490714000.0,60535001.03,373624000.0,90841000.0,1168586000.0,6404041272.41,8986163000.0,8297963000.0,897018000.0,4239214000.0,1628884000.0,9277255000.0,10758031001.07,1324,0.0062967674230000005,8849212001.03,97.41429531852359,4330055000.0,0.4024951219762548,2873213727.59,0.3097051582165199,18.905625272562023,19.30642307449779,0.052894309793144634,19464259001.03,0.4616750629718025,0.41772959138078336,0.12841946500289214
0000832480-18-000008,0.0,141325059.0,109673601.0,-24574435.0,61216191.0,12302516.0,612764359.0,3730139.0,1095434951.0,156713929.0,1189749742.0,119843765.0,96613969.0,1785639743.002,850,0.002268767652,1346433611.0,21.994730299374556,1250965933.0,0.7005701670242219,-516150390.0,-5.342399192812377,0.6836294262576603,533.9149925100376,1.462780801397363,1470007515.0,0.0025374965515057024,0.0930977088942821,-0.3344037020110064
0000833079-18-000007,0.0,192043000.0,698125000.0,-165864000.0,922432000.0,194839000.0,1323285201.1000006,107115000.0,25804522000.0,1367289000.0,3390968000.0,21614439000.0,22511099000.0,16535453000.04,1028,0.006171636322,26694690000.0,28.939466540623048,4313400000.0,0.26085768560374883,21187813798.899998,0.9412163217308936,117.21905510744989,3.113828205366606,0.008531036179086592,48416244000.0,0.0022123773170013017,0.008933766629046592,0.4410436670572793
0000833444-18-000008,0.0,110357000000.0,11561000000.0,-4028000000.0,96992000000.0,618000000.0,35566000000.0,147434000000.0,621263000000.0,9653000000.0,266403000000.0,30440000000.0,49324000000.0,1298008000000.55,1444,0.006484993297,743181000000.0,7.662291735400858,363395000000.0,0.27996360577118634,13758000000.0,0.2789311491363231,0.44694944588925034,816.6471697348147,2.23738950612278,921055000000.0,0.16007078838940125,0.01989825487797025,0.01931046463023381
0000833640-18-000067,0.0,219199000.0,195204000.0,272127000.0,81298000.0,392091000.0,1077625058.06,579912000.0,2992982000.0,5000000.0,368772000.0,923319000.0,2574332000.0,4475304001.561999,860,0.006180214989999999,3407385000.0,41.91228566508401,450070000.0,0.10056746979488179,1496706941.94,0.58139623869027,11.744268906336252,31.07898864637506,0.0851479140996577,4910616000.0,0.11809353449750504,0.29807512486601134,0.2493739974658984
0000833795-18-000004,0.0,107310000.0,226254000.0,-154906000.0,51037000.0,38576000.0,355143066.17,23987000.0,2740918034.0,331076000.0,23086715000.0,276692000.0,1021238000.0,5623741000.02,1092,0.007116461159,3074482034.0,60.240257734584716,23137752000.0,4.1142990048648596,666094933.8299999,0.6522426053770032,9.516708601248718,38.35359632132764,0.10507834608582917,3375161034.0,0.00710692016125003,0.12235938947181446,0.24324792967196834
0000836658-18-000034,0.0,11456800000.0,1683500000.0,3835000000.0,1903000000.0,0.0,114555000000.0,27000000.0,375621000000.0,3613000400.0,238989000000.0,11976000000.0,11982000000.0,157157000020.0,1410,0.004289101509,388761300000.0,204.28864950078824,240892000000.0,1.5328111377116118,-102573000000.0,-8.560590886329495,1.0458417708260597,349.0011684192956,0.956167584710399,400764300000.0,6.737127034517343e-05,0.0,-0.26551267166262066
0000837010-18-000043,0.0,13076000000.0,-2939000000.0,4789000000.0,1534000000.0,11000000.0,107500000000.0,0.0,506616000000.0,1199000000.0,414834000000.0,13109000000.0,11239000000.0,229756000100.0,1366,0.001647349508,516753000000.0,336.8663624511082,416368000000.0,1.8122181784970934,-96261000000.0,-8.564907909956402,0.8595136127256041,424.6587774713053,1.1634487054008364,529862000000.0,0.0,0.0008384146341463414,-0.19071003393336378
0000837465-18-000004,0.0,498582000.0,302785000.0,225990000.0,703932000.0,555956000.0,15020452062.43,1053539000.0,6463869000.0,122786000.0,1146062007.5,1468054000.0,6993556000.0,7150599000.16,1246,0.011626851359999999,7265236000.0,10.320934408437179,1849994007.5,0.2587187461440091,-8026896062.43,-1.1477560288971733,14.026892266467703,26.021444598427465,0.07129162903678758,9786829000.0,0.10764865719018901,0.27468046106491567,-0.8432645612210043
0000840489-18-000030,0.0,111874000.0,456324000.0,409960000.0,794843000.0,611029000.0,6308114000.0,3264786000.0,10182518512.04,1036202000.0,3705317000.0,1526214000.0,13813021000.0,15898093001.375,1130,0.006830524427999999,10750716512.04,13.525584941982254,4500160000.0,0.2830628805360988,7504907000.0,0.5433211894776675,123.46944777160019,2.956196910147317,0.008099169616841964,15541716512.04,0.21006598579190439,0.28589589485145117,0.4565098709980729
0000842162-18-000007,0.0,6516800000.0,4834700000.0,4677000000.0,11866300000.0,5530900000.0,57564500566.81,5921100000.0,76208300000.0,846300000.0,23383500000.0,22983500000.0,104225600000.0,91009900004.22,1336,0.009156877472,87559800000.0,7.378862830031265,35249800000.0,0.38731830271613876,46661099433.19,0.44769326761553785,15.9933709796219,22.821955450484335,0.0625259053437927,116464400000.0,0.050840428491453205,0.1939686614482507,0.3604886938256669
