,,,value,value,value,value,value,value,value
tag,,,CurrentAssets,Expenses,Goodwill,Income,Liabilities,LongtermAssets,ShareholdersEquity
fraud,adsh,ddate,,,,,,,
0.0,0001558370-18-001216,20150228.0,,,,,,,0.48
0.0,0001558370-18-001216,20150430.0,,,,,,,326142024.11
0.0,0001558370-18-001216,20150731.0,,,,,,,0.48
0.0,0001558370-18-001216,20151031.0,,,,,,,0.48
0.0,0001558370-18-001216,20151231.0,22251729024.2,3798973000.0,,7817237000.0,10473304000.0,5585016000.0,6706419001.92
0.0,0001558370-18-001216,20160131.0,,,,,,,500000000.0
0.0,0001558370-18-001216,20160229.0,,,,,,,0.48
0.0,0001558370-18-001216,20160331.0,,,,249196000.0,,,
0.0,0001558370-18-001216,20160430.0,,,,,,,0.48
0.0,0001558370-18-001216,20160630.0,,,,423536000.0,,,
0.0,0001558370-18-001216,20160731.0,,,,,,,0.48
0.0,0001558370-18-001216,20160930.0,,,,416284000.0,,,
0.0,0001558370-18-001216,20161031.0,,,,,,,0.48
0.0,0001558370-18-001216,20161130.0,,,,,,,448825021.93
0.0,0001558370-18-001216,20161231.0,188193270041.47,3487882000.0,140437000.0,7615086000.0,242044958000.0,11415993000.0,16503948001.94
0.0,0001558370-18-001216,20170228.0,,,,,,,0.48
0.0,0001558370-18-001216,20170331.0,,,,403932000.0,,,
0.0,0001558370-18-001216,20170430.0,,,,,,,0.48
0.0,0001558370-18-001216,20170630.0,,,,452182000.0,,,
0.0,0001558370-18-001216,20170731.0,,,,,,,0.48
0.0,0001558370-18-001216,20170930.0,,,,407994000.0,,,
0.0,0001558370-18-001216,20171031.0,,,,,,,0.48
0.0,0001558370-18-001216,20171231.0,137137425089.46,3095068000.0,140437000.0,17600250000.0,201012380020.68,24274623000.0,16468849001.94
0.0,0001558370-18-001248,20141231.0,256861000.0,,,,,,124056000.0
0.0,0001558370-18-001248,20151231.0,186323000.0,506238000.0,,-953194000.0,23457000.0,84991000.0,-28075000.0
0.0,0001558370-18-001248,20160331.0,,148555000.0,,-86722000.0,,30251000.0,-26960000.0
0.0,0001558370-18-001248,20160430.0,,,,,,,50000000.0
0.0,0001558370-18-001248,20160630.0,,149774000.0,,-19199000.0,,36427000.0,-118308000.0
0.0,0001558370-18-001248,20160731.0,,,,,,,842000000.0
0.0,0001558370-18-001248,20160930.0,,168556000.0,,-66898000.0,,38217000.0,-175700000.0
0.0,0001558370-18-001248,20161130.0,,,,,,,460500000.0
0.0,0001558370-18-001248,20161231.0,5542343000.0,1737044000.0,,-1516571000.0,1600649000.0,244357000.0,2002315000.0001998
0.0,0001558370-18-001248,20170331.0,,207197000.0,,-129674000.0,,70103000.0,-273396000.0
0.0,0001558370-18-001248,20170630.0,,263783000.0,,-115352000.0,,93938000.0,-304040000.0
0.0,0001558370-18-001248,20170930.0,,243922000.0,,127274000.0,,85131000.0,-50415000.0
0.0,0001558370-18-001248,20171231.0,4477204000.0,2187030000.0,,-1684677000.0,3475807000.0,571906000.0,-691647999.9998001
0.0,0001558370-18-001251,20141231.0,4993012.13,,,1700000.0,,,699560000.0
0.0,0001558370-18-001251,20150630.0,,,,,,,0.133
0.0,0001558370-18-001251,20151231.0,1794556060.81,65829000.0,180990000.0,12533149000.0,54478000.0,486310000.0,1001076000.14
0.0,0001558370-18-001251,20160331.0,,,,824357000.0,,,
0.0,0001558370-18-001251,20160630.0,,,,1071215000.0,,,0.14
0.0,0001558370-18-001251,20160930.0,,,,1001302000.0,,,
0.0,0001558370-18-001251,20161231.0,3872837080.39,237833000.0,216080000.0,14984988000.0,2762946000.0,2670036000.0,2714623001.15
0.0,0001558370-18-001251,20170331.0,,,,1009566000.0,,,
0.0,0001558370-18-001251,20170630.0,,,,1288831000.0,,,0.15
0.0,0001558370-18-001251,20170930.0,,,,1269635000.0,,,
0.0,0001558370-18-001251,20171231.0,4668957099.12,275905000.0,226753000.0,18631260000.0,3344730000.0,3107183000.0,3125629001.17
0.0,0001558370-18-001268,20141231.0,8215791.0,,,,,,-11245680.0
0.0,0001558370-18-001268,20151231.0,205243030.0,70989200.0,,23127754.0,1401660.0,9448188.0,71157963.0
0.0,0001558370-18-001268,20160331.0,,,,11141836.0,,,
0.0,0001558370-18-001268,20160630.0,,,,16426658.0,,,
0.0,0001558370-18-001268,20160930.0,,,,18407632.0,,,
0.0,0001558370-18-001268,20161231.0,317600391.0,99558330.0,,69076860.0,150194100.0,39549226.0,69335148.00999999
0.0,0001558370-18-001268,20170331.0,,,,18804473.0,,,
0.0,0001558370-18-001268,20170630.0,,,,25998748.0,,,
0.0,0001558370-18-001268,20170930.0,,,,27464149.0,,,
0.0,0001558370-18-001268,20171231.0,324077199.0,125652238.0,,306447344.0,152417378.0,110477341.0,84558930.00999999
0.0,0001558370-18-001269,20141231.0,13566000.0,,,,,,853350000.0
0.0,0001558370-18-001269,20151231.0,88699000.0,459347000.0,,415475000.0,190547000.0,882764000.0,1125003000.0
0.0,0001558370-18-001269,20161231.0,2959175000.0,400502000.0,,-193765000.0,4782317000.0,8863100000.0,1888221000.001
0.0,0001558370-18-001269,20170331.0,,,,17500000.0,,,
0.0,0001558370-18-001269,20171231.0,3113899000.0,550433000.0,,-472348000.0,4806548000.0,8464822000.0,1122858000.001
0.0,0001558370-18-001271,20141231.0,34343000.0,,,,,,115012000.0
0.0,0001558370-18-001271,20151130.0,,,,,,,6000000.0
0.0,0001558370-18-001271,20151231.0,205873000.0,215634000.0,,441987000.0,38734000.0,97229000.0,262293000.0
0.0,0001558370-18-001271,20160331.0,,62054000.0,,61631000.0,,5733000.0,-1522000.0
0.0,0001558370-18-001271,20160630.0,,62706000.0,,73866000.0,,5906000.0,655000.0
0.0,0001558370-18-001271,20160930.0,,73333000.0,,106106000.0,,6445000.0,6404000.0
0.0,0001558370-18-001271,20161231.0,1138917000.0,632558000.0,,730464000.0,769911000.0,647799000.0,311045000.002
0.0,0001558370-18-001271,20170331.0,,81244000.0,,184582000.0,,7822000.0,23443000.0
0.0,0001558370-18-001271,20170630.0,,93337000.0,,238961000.0,,8786000.0,34154000.0
0.0,0001558370-18-001271,20170930.0,,82569000.0,,163271000.0,,9580000.0,17510000.0
0.0,0001558370-18-001271,20171231.0,1746305000.07,750701030.0,,1259319000.0,948303000.0,24034752000.0,616464000.002
0.0,0001558370-18-001273,20050228.0,,,,36250000.0,37380000.0,,
0.0,0001558370-18-001273,20141231.0,14989000.0,9.72,,,,,757517000.0
0.0,0001558370-18-001273,20151231.0,68301000.0,171968009.72,,37808005000.0,36992227000.0,76542000.0,1036538025.61
0.0,0001558370-18-001273,20160331.0,1636000.0,31699000.0,,-5551000.0,8599000.0,9723000.0,-21891000.0
0.0,0001558370-18-001273,20160630.0,1636000.0,30702000.0,,40375000.0,8414000.0,9539000.0,-2997000.0
0.0,0001558370-18-001273,20160930.0,1651000.0,29304000.0,,135478000.0,7918000.0,8783000.0,26638000.0
0.0,0001558370-18-001273,20161231.0,18780049000.0,1187241000.0,,28610518000.0,42684705000.0,850961000.0,520372025.62
0.0,0001558370-18-001273,20170331.0,2487000.0,31970000.0,,97662000.0,7075000.0,9284000.0,13646000.0
0.0,0001558370-18-001273,20170630.0,2930000.0,33727000.0,,81380000.0,6892000.0,8826000.0,8072000.0
0.0,0001558370-18-001273,20170930.0,2877000.0,41318000.0,,96673000.0,6626000.0,8630000.0,10554000.0
0.0,0001558370-18-001273,20171231.0,20191926000.0,1241433000.0,,29327578000.0,42362681000.0,5438958000.0,833836025.62
0.0,0001558370-18-001274,20131231.0,255146000.0,,,,,,
0.0,0001558370-18-001274,20141231.0,64828000.0,,,,,,1580658000.0
0.0,0001558370-18-001274,20151231.0,474757000.0,752731000.0,,2854299000.0,337080000.0,1022116000.0,1681343000.58
0.0,0001558370-18-001274,20160930.0,,,0.0,,,,
0.0,0001558370-18-001274,20161231.0,43984003000.0,5144217000.0,282532000.0,3165390000.0,35077566000.0,2301222100.0,7330380001.6
0.0,0001558370-18-001274,20171231.0,49854607000.33,6544566000.0,282532000.0,4164135000.0,40205108000.0,2771004000.0,7911753001.66
0.0,0001558370-18-001275,20141231.0,126400000.0,,1736400000.0,,,,4127900000.0
0.0,0001558370-18-001275,20150228.0,,,,,,,0.4
0.0,0001558370-18-001275,20151231.0,4331100001.6,9521100000.0,1713200000.0,18197500000.0,1469100000.0,2210800000.0,5749200058.990001
0.0,0001558370-18-001275,20160331.0,,,,4418900000.0,,,92200000.0
0.0,0001558370-18-001275,20160630.0,,,,4509900000.0,,,100900000.0
0.0,0001558370-18-001275,20160731.0,,,,,,,0.425
0.0,0001558370-18-001275,20160930.0,,,,4421000000.0,,,49500000.0
0.0,0001558370-18-001275,20161231.0,25734200001.65,8769400000.0,1932000000.0,20719100000.0,18850000000.0,8375600000.0,13772700001.652
0.0,0001558370-18-001275,20170228.0,,,,,,,0.45
0.0,0001558370-18-001275,20170331.0,,,,4952000000.0,,,111700000.0
0.0,0001558370-18-001275,20170630.0,,,,5055200000.0,,,103000000.0
0.0,0001558370-18-001275,20170930.0,,,,4999200000.0,,,97300000.0
0.0,0001558370-18-001275,20171231.0,27367200001.8,9836100000.0,2521800000.0,24151700000.0,17977400000.0,9090300000.0,16490200264.952
0.0,0001558370-18-001275,20180228.0,,,,,,,0.5
0.0,0001558370-18-001283,20141231.0,197944000.0,,,,,,174385000.0
0.0,0001558370-18-001283,20151231.0,368451000.0,829516000.0,,687020000.0,-7784000.0,607545000.0,874637000.0
0.0,0001558370-18-001283,20161231.0,2573040000.0,1226537000.0,,726412000.0,1174438000.0,769286000.0,1438323000.0
0.0,0001558370-18-001283,20171231.0,3686298000.0,1574431000.0,,1658362000.0,1244657000.0,1274920000.0,1797463000.0
0.0,0001558370-18-001289,20141231.0,94745000.0,,,,,,360662000.0
0.0,0001558370-18-001289,20151231.0,179504000.54000002,257727000.0,75953000.0,1085416000.0,1455700000.0,445877000.0,571234000.54
0.0,0001558370-18-001289,20160331.0,,,,55118000.0,,,8766000.0
0.0,0001558370-18-001289,20160630.0,,,,59068000.0,,,6117000.0
0.0,0001558370-18-001289,20160930.0,,,,64847000.0,,,11696000.0
0.0,0001558370-18-001289,20161231.0,17413195000.61,1600376000.0,126677000.0,1209980000.0,13003566000.0,1872437000.0,2496488000.61
0.0,0001558370-18-001289,20170331.0,,,,67493000.0,,3700000.0,12073000.0
0.0,0001558370-18-001289,20170630.0,,,,74713000.0,,,9654000.0
0.0,0001558370-18-001289,20170731.0,22500000000.0,10000000000.0,,,,,1000000000.0
0.0,0001558370-18-001289,20170930.0,,,,79198000.0,,,11116000.0
0.0,0001558370-18-001289,20171231.0,20356013000.68,1766888000.0,172865000.0,998561000.0,14247899000.0,2091563000.0,2963153001.1800003
0.0,0001558370-18-001292,20130831.0,750000.0,,,,,,
0.0,0001558370-18-001292,20131130.0,750000.0,,,,,,
0.0,0001558370-18-001292,20141231.0,113109000.0,,,,,,1292774000.0
0.0,0001558370-18-001292,20150430.0,750000.0,,,,,,
0.0,0001558370-18-001292,20151231.0,397970000.0,636289000.0,,-615498000.0,1883000.0,185447000.0,335804000.0
0.0,0001558370-18-001292,20160331.0,,,,-81312000.0,,,
0.0,0001558370-18-001292,20160630.0,,,,-179959000.0,,,
0.0,0001558370-18-001292,20160930.0,,,,-9758000.0,,,
0.0,0001558370-18-001292,20161231.0,3668873000.0,580897000.0,,-578987000.0,4243299000.0,300058000.0,1655775000.01
0.0,0001558370-18-001292,20170331.0,,,,14079000.0,,,
0.0,0001558370-18-001292,20170630.0,,,,23620000.0,,,
0.0,0001558370-18-001292,20170930.0,,,,-3803000.0,,,
0.0,0001558370-18-001292,20171231.0,3644881000.0,474198000.0,,282073000.0,4216698000.0,328531000.0,1774982000.01
0.0,0001558370-18-001296,20131231.0,1881195.0,,,,,,
0.0,0001558370-18-001296,20141231.0,,,,,,14073096.0,128404699.0
0.0,0001558370-18-001296,20151231.0,35030444.08,77042486.0,,122892004.0,228269081.0,94449523.0,181790510.07999998
0.0,0001558370-18-001296,20160331.0,209908.0,18939272.0,,29907635.0,,6298440.0,3703013.0
0.0,0001558370-18-001296,20160630.0,3333770.0,14124018.0,,21758371.0,,3707376.0,2591321.0
0.0,0001558370-18-001296,20160930.0,11479490.0,2829465.0,,49679118.0,,3769818.0,13412640.0
0.0,0001558370-18-001296,20161231.0,786601159.12,193924078.0,,242904892.0,1231678729.0,1071690269.0,545438855.12
0.0,0001558370-18-001296,20170331.0,,30033441.0,,97332316.0,,5991905.0,20796703.0
0.0,0001558370-18-001296,20170630.0,,25796051.0,,40461853.0,,5951401.0,5904755.0
0.0,0001558370-18-001296,20170930.0,-266.0,14162658.0,,18798825.0,,5166405.0,1693874.0
0.0,0001558370-18-001296,20171231.0,1301490461.18,127480985.0,,265202113.14999998,1875002555.0,2066193685.0,692147564.1800001
0.0,0001558370-18-001296,20180131.0,,70000.0,,,630000.0,,
0.0,0001558370-18-001301,20141231.0,6370000.0,,,,,,-160904000.0
0.0,0001558370-18-001301,20150630.0,25900000.0,,,-25700000.0,,,159100000.0
0.0,0001558370-18-001301,20151231.0,70138000.0,133454000.0,,98185000.0,7457000.0,51910000.0,442604000.0
0.0,0001558370-18-001301,20160331.0,,29533000.0,,44857000.0,,12288000.0,
0.0,0001558370-18-001301,20160630.0,,33389000.0,,57417000.0,,15120000.0,
0.0,0001558370-18-001301,20160930.0,,36354000.0,,57866000.0,,16854000.0,
0.0,0001558370-18-001301,20161231.0,579011000.0,297704000.0,,477669000.0,208731000.0,123296000.0,377701000.002
0.0,0001558370-18-001301,20170331.0,,44545000.0,,68500000.0,,21481000.0,
0.0,0001558370-18-001301,20170630.0,,60103000.0,,70490000.0,,24675000.0,
0.0,0001558370-18-001301,20170930.0,,49469000.0,,77862000.0,,24141000.0,
0.0,0001558370-18-001301,20171231.0,845081000.0,407374000.0,,628985000.0,324298000.0,182792000.0,468928000.002
0.0,0001558370-18-001303,20141231.0,13898000.0,,,,,,-53041000.0
0.0,0001558370-18-001303,20151231.0,49677000.0,145485000.0,,-209970000.0,198783000.0,-40073000.0,-113907000.0
0.0,0001558370-18-001303,20160229.0,,,,,3687000.0,,
0.0,0001558370-18-001303,20160331.0,,,,-63659000.0,,,
0.0,0001558370-18-001303,20160630.0,,,,-72483000.0,,,
0.0,0001558370-18-001303,20160930.0,,,,-105816000.0,,,
0.0,0001558370-18-001303,20161231.0,1076003000.0,832548000.0,,-182227000.0,1189243000.0,544585000.0,420749000.0001
0.0,0001558370-18-001303,20170331.0,,,,-152788000.0,,,
0.0,0001558370-18-001303,20170630.0,,,,-179247000.0,,,
0.0,0001558370-18-001303,20170930.0,,,,569788000.0,,,
0.0,0001558370-18-001303,20171231.0,3248690000.0,1734915000.0,109000.0,543717000.0,3425916000.0,1470621000.0,1093443000.0001001
0.0,0001558370-18-001304,20141231.0,1509186000.0,,,,,,2675040000.0
0.0,0001558370-18-001304,20150630.0,50000000000.0,,,,,,
0.0,0001558370-18-001304,20151231.0,46993835000.0,785683000.0,0.0,6654320000.0,2807160000.0,1343901000.0,3281726000.0
0.0,0001558370-18-001304,20161231.0,107518254000.0,810679000.0,995492000.0,5002100000.0,82514289000.0,3473997000.0,8606450000.630001
0.0,0001558370-18-001304,20171231.0,122959144000.0,855484000.0,995492000.0,4102736000.0,92149808000.0,3600560000.0,8958238000.89
0.0,0001558370-18-001307,20141231.0,211846000.0,163830000.0,,,,,201991000.0
0.0,0001558370-18-001307,20150430.0,9800000.0,,,,,,
0.0,0001558370-18-001307,20150831.0,12891000.0,,4581000.0,,,,
0.0,0001558370-18-001307,20151231.0,291344019.06,754506000.0,421273000.0,713543000.0,184372000.0,462459000.0,870777000.0
0.0,0001558370-18-001307,20160331.0,,,,119061000.0,,,-10993000.0
0.0,0001558370-18-001307,20160630.0,,,,135378000.0,,,-7943000.0
0.0,0001558370-18-001307,20160930.0,,,,147864000.0,,,-4057000.0
0.0,0001558370-18-001307,20161231.0,2714543009.56,1619738000.0,431257000.0,1058214000.0,2132375000.0,787584000.0,561383000.01
0.0,0001558370-18-001307,20170331.0,,,,154432000.0,,,-13135000.0
0.0,0001558370-18-001307,20170630.0,,,,170160000.0,,,-6470000.0
0.0,0001558370-18-001307,20170930.0,,,,179962000.0,,,-1320000.0
0.0,0001558370-18-001307,20171231.0,2922689014.51,1827992000.0,432955000.0,1458017000.0,2068580000.0,1096920000.0,872056000.01
0.0,0001558370-18-001312,20131231.0,300000.0,,,,,,
0.0,0001558370-18-001312,20141231.0,159128000.0,,,,,,560883000.0
0.0,0001558370-18-001312,20151231.0,518350000.0,4337021000.0,96465000.0,3906287000.0,94657000.0,401223000.0,766882000.26
0.0,0001558370-18-001312,20160331.0,2088000.0,630720000.0,,602445000.0,-480000.0,,0.08
0.0,0001558370-18-001312,20160630.0,2087000.0,659973000.0,,709662000.0,-273000.0,,0.08
0.0,0001558370-18-001312,20160930.0,2074000.0,693553000.0,,754848000.0,185000.0,,0.08
0.0,0001558370-18-001312,20161231.0,3373007000.0,5144254999.76,122969000.0,4431775000.0,2434445000.0,5376449000.0,1455558000.4099998
0.0,0001558370-18-001312,20170331.0,2066000.0,663341000.0,,626188000.0,-394000.0,,0.08
0.0,0001558370-18-001312,20170630.0,2078000.0,695634000.0,,769237000.0,-599000.0,,0.08
0.0,0001558370-18-001312,20170930.0,2063000.0,719931000.0,,792697000.0,-281000.0,,0.08
0.0,0001558370-18-001312,20171231.0,3668189000.0,5302865000.0,109087000.0,4674549000.0,2522697000.97,6555123000.0,1668637000.4099998
0.0,0001558370-18-001313,20141231.0,3120000.0,,,,,,-2432000.0
0.0,0001558370-18-001313,20151231.0,205101000.0,146727000.0,,-84639000.0,1830000.0,11415000.0,66967000.0
0.0,0001558370-18-001313,20160229.0,,,,,,,0.0002
0.0,0001558370-18-001313,20160331.0,,,,-41672000.0,,,
0.0,0001558370-18-001313,20160630.0,,,,-31438000.0,,,
0.0,0001558370-18-001313,20160930.0,,,,-42163000.0,,,
0.0,0001558370-18-001313,20161231.0,1392190000.0,577312000.0,,12049000.0,373463000.0,92616000.0,51885000.0002
0.0,0001558370-18-001313,20170331.0,,,,-59436000.0,,,
0.0,0001558370-18-001313,20170630.0,,,,-116058000.0,,,269900000.0
0.0,0001558370-18-001313,20170930.0,,,,-97278000.0,,,
0.0,0001558370-18-001313,20171231.0,1807870000.0,1133677000.0,,-375634000.0,711682000.0,269500000.0,-194794999.99979997
0.0,0001558370-18-001318,20141231.0,1490000.0,,,,,,337995000.0
0.0,0001558370-18-001318,20150531.0,,,,,,,126200000.0
0.0,0001558370-18-001318,20151231.0,1020052000.0,807118000.0,,3622305000.0,800642000.0,299805000.0,923855001.38
0.0,0001558370-18-001318,20160229.0,,,,,,,152000000.0
0.0,0001558370-18-001318,20160331.0,,,,502089000.0,,,0.42
0.0,0001558370-18-001318,20160630.0,,,,446342000.0,,,0.42
0.0,0001558370-18-001318,20160731.0,,,,,,,179900000.0
0.0,0001558370-18-001318,20160930.0,,800000.0,,466083000.0,,,0.42
0.0,0001558370-18-001318,20161231.0,7740773000.0,1091518000.0,614278000.0,5231271000.0,10388530000.0,1314318000.0,2530008002.215
0.0,0001558370-18-001318,20170331.0,,,,577424000.0,,,0.465
0.0,0001558370-18-001318,20170630.0,,,,501210000.0,,,0.465
0.0,0001558370-18-001318,20170930.0,,,,564349000.0,,,0.465
0.0,0001558370-18-001318,20171231.0,9637158000.0,1384064000.0,649292000.0,3967647000.0,17402941000.0,2821116000.0,2214049002.3450003
0.0,0001558370-18-001321,20141231.0,289605000.0,,,,,,415596000.0
0.0,0001558370-18-001321,20150930.0,,,,,20300000.0,,
0.0,0001558370-18-001321,20151231.0,2809321000.0,936596000.0,,1378540000.0,409408000.0,186671000.0,766814021.1
0.0,0001558370-18-001321,20160331.0,,181305000.0,,123536000.0,,23722000.0,-6144000.0
0.0,0001558370-18-001321,20160531.0,6700000.0,,,,,,
0.0,0001558370-18-001321,20160630.0,,183510000.0,,116169000.0,,26014000.0,-14875000.0
0.0,0001558370-18-001321,20160930.0,,177671000.0,,100298000.0,,37927000.0,-51709000.0
0.0,0001558370-18-001321,20161231.0,985134016.18,1079668000.0,10102000.0,518190000.0,838824000.0,653363000.0,1499012016.57
0.0,0001558370-18-001321,20170331.0,0.07,164228000.0,,119344000.0,,17315000.0,9113000.07
0.0,0001558370-18-001321,20170630.0,42300000.07,162998000.0,,122025000.0,,17699000.0,9730000.07
0.0,0001558370-18-001321,20170930.0,48400000.07,163740000.0,,159543000.0,,18670000.0,-48921999.93
0.0,0001558370-18-001321,20171231.0,1977524000.07,1063954000.0,11054000.0,932609000.0,1871450000.0,788825000.0,1495604019.22
0.0,0001558370-18-001325,20141231.0,493847000.0,,,,,,364447000.0
0.0,0001558370-18-001325,20151231.0,-497465000.0,736139000.0,,220519000.0,838599000.0,289765000.0,212521000.0
0.0,0001558370-18-001325,20160331.0,,,,265142000.0,,,
0.0,0001558370-18-001325,20160630.0,,,,327871000.0,,,
0.0,0001558370-18-001325,20160930.0,,,,299251000.0,,,
0.0,0001558370-18-001325,20161231.0,5441512000.0,863764000.0,,1080538000.0,2299012000.0,376930000.0,387794000.0
0.0,0001558370-18-001325,20170331.0,,,,219837000.0,,,
0.0,0001558370-18-001325,20170630.0,,,,250469000.0,,,
0.0,0001558370-18-001325,20170930.0,,,,253671000.0,,,
0.0,0001558370-18-001325,20171231.0,5741160000.0,827112000.0,,634939000.0,2041434000.0,378086000.0,184820000.0
0.0,0001558370-18-001330,20141231.0,162000020.23,,,,,,420000000.0
0.0,0001558370-18-001330,20151231.0,256000087.93999997,1784000000.0,595000000.0,3043000000.0,382000000.0,342000000.0,1057000000.48
0.0,0001558370-18-001330,20160331.0,,,,249000000.0,,,22000000.0
0.0,0001558370-18-001330,20160630.0,,,,508000000.0,197000000.0,,183000000.0
0.0,0001558370-18-001330,20160930.0,0.0,,,497000000.0,-9000000.0,,32000000.0
0.0,0001558370-18-001330,20161231.0,22078400067.12,3617000000.0,561000000.0,8843000000.0,14764000000.0,5557000000.0,12800000000.5
0.0,0001558370-18-001330,20170228.0,,,,,,,0.15
0.0,0001558370-18-001330,20170331.0,,,,561000000.0,,,44000000.0
0.0,0001558370-18-001330,20170531.0,,,,,,,0.15
0.0,0001558370-18-001330,20170630.0,,,,523000000.0,2000000.0,,27000000.0
0.0,0001558370-18-001330,20170831.0,,,,,,,0.15
0.0,0001558370-18-001330,20170930.0,0.0,,,530000000.0,,,29000000.0
0.0,0001558370-18-001330,20171130.0,,,,,,,0.15
0.0,0001558370-18-001330,20171231.0,28117000075.67,4801000000.0,572000000.0,9357000000.0,17112000000.0,6569000000.0,11993000000.619999
