adsh,fraud,ddate,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation,TotalCurrentAssets,CurrentRatio,TotalLiabilities,DebtToEquityRatio,NetIncome,ProfitMargin,ReceivableTurnover,CollectionRatio,DSRI,TotalAssets,AQI,DEPI,TATA
0000023082-10-000036,1.0,20090331.0,7796000000.0,2860000000.0,1985000000.0,1560000000.0,-961000000.0,29435000000.0,11326000000.0,25482000000.0,1509000000.0,10964000000.0,15674000000.0,17891000000.0,32900000000.0,512,0.010378283620000001,36138000000.0,23.165384615384614,12524000000.0,0.38066869300911854,-11544000000.0,-0.6452406237773182,2.2948948178553104,159.04868369571292,0.435749818344419,63138000000.0,0.17938483955779405,-0.06531638686875552,-0.21427666381576863
0000023082-10-000036,1.0,20100331.0,7768000000.0,2602000000.0,1634000000.0,2043000000.0,-1478000000.0,28351000000.0,11671000000.0,27498000000.0,116000000.0,10853000000.0,15749000000.0,17524000000.0,38409000000.0,512,0.010378283620000001,37868000000.0,18.5354870288791,12896000000.0,0.3357546408393866,-10827000000.0,-0.617838393060945,2.255921730175077,161.79639351746178,0.44327779045879934,65288000000.0,0.17876179389780666,-0.1035666736738841,-0.1908620267124127
0000023082-10-000054,1.0,20090331.0,0.0,2297000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5618000000.0,606,0.013734308130000001,2297000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297000000.0,0.0,0.0,0.0
0000023082-10-000054,1.0,20090630.0,-186000000.0,1477000000.0,-297000000.0,-471000000.0,734000000.0,7037000000.0,215000000.0,55000015.1,-6000000.0,13000000.0,307000000.0,3898000000.0,7116000000.0,606,0.013734308130000001,1346000015.1,-2.857749501273885,-458000000.0,-0.06436200112422709,-3139000000.0,-0.8052847614161108,-20.956989247311828,-17.416623909697282,-0.04771677783478707,1868000015.1,0.1150963588126579,0.7050912584053795,-1.5214132639329014
0000023082-10-000054,1.0,20100331.0,3896000000.0,2784000000.0,0.0,2587000000.0,3731000000.0,1073000046.36,16219000000.0,27441000045.88,0.0,10293000000.0,2241000000.0,1189000000.0,35623000001.0,606,0.013734308130000001,34121000045.88,13.189408599103208,12880000000.0,0.3615641579776671,115999953.63999999,0.09756093661900755,0.30518480492813144,1195.996635828427,3.276703111858705,52581000045.880005,0.3084574273187648,0.6247488278633624,0.0022061191977859537
0000023082-10-000054,1.0,20100630.0,4454000000.0,1776000000.0,-60000000.0,2088000000.0,4413000000.0,8519000332.589998,16169000000.0,27242000160.730003,20000000.0,10486000000.0,2628000000.0,5041000000.0,35499000001.15,606,0.013734308130000001,33472000160.730003,16.03065141797414,12574000000.0,0.3542071607536173,-3478000332.5899982,-0.6899425377087876,1.1317916479568926,322.49752033326723,0.8835548502281293,52269000160.73,0.30934205648241697,0.6267575628461867,-0.06539249501768662
0000023082-10-000054,1.0,20110331.0,0.0,0.0,0.0,0.0,0.0,0.0,383000000.0,0.0,0.0,0.0,0.0,0.0,0.0,606,0.013734308130000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383000000.0,1.0,0.0,0.0
0000023082-10-000054,1.0,20120331.0,0.0,0.0,0.0,0.0,0.0,296000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606,0.013734308130000001,0.0,0.0,0.0,0.0,-296000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000023082-10-000054,1.0,20130331.0,0.0,0.0,0.0,0.0,0.0,222000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606,0.013734308130000001,0.0,0.0,0.0,0.0,-222000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000023082-10-000054,1.0,20140331.0,0.0,0.0,0.0,0.0,0.0,153000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606,0.013734308130000001,0.0,0.0,0.0,0.0,-153000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000023082-10-000054,1.0,20150331.0,0.0,0.0,0.0,0.0,0.0,99000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606,0.013734308130000001,0.0,0.0,0.0,0.0,-99000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000023082-10-000072,1.0,20090331.0,0.0,2316000000.0,0.0,0.0,0.0,38000000.0,0.0,0.0,0.0,0.0,0.0,0.0,5618000000.0,800,0.009534319498,2316000000.0,0.0,0.0,0.0,-38000000.0,0.0,0.0,0.0,0.0,2316000000.0,0.0,0.0,-0.016407599309153715
0000023082-10-000072,1.0,20090930.0,7000000.0,2348000000.0,275000000.0,-595000000.0,5670000000.0,21413000000.0,585000000.0,136000015.1,9000000.0,32000000.0,1061000000.0,11979000000.0,8297000001.0,800,0.009534319498,2491000015.1,-4.186554647226891,-563000000.0,-0.06785585150441656,-9434000000.0,-0.7875448701894983,1711.2857142857142,0.2132899240337257,0.0005843559562567827,4137000015.1,0.14140681601758687,0.8423711187045015,-2.3468697037858997
0000023082-10-000072,1.0,20100331.0,3849000000.0,2784000000.0,0.0,2587000000.0,0.0,1073000046.36,16219000000.0,27441000092.35,0.0,10293000000.0,2241000000.0,1189000000.0,37773000000.0,800,0.009534319498,34074000092.35,13.171240855179745,12880000000.0,0.3409843009557091,115999953.63999999,0.09756093661900755,0.30891140555988567,1181.5685449957948,3.2371740958788897,52534000092.35,0.3087333911655018,0.0,0.0022080929195584307
0000023082-10-000072,1.0,20100630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,800,0.009534319498,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000023082-10-000072,1.0,20100930.0,4509000000.0,2127000000.0,342000000.0,2193000000.0,5773000000.0,23542000331.41,17984000000.0,28908000341.44,86000000.0,11231000000.0,3541000000.0,13069000000.0,41501000001.45,800,0.009534319498,35544000341.44,16.207934492220705,13424000000.0,0.3234620852396564,-10473000331.41,-0.8013620270418548,2.898425371479264,125.93044609380978,0.3450149208049583,57069000341.44,0.31512730015249846,0.619819626368907,-0.18950744303745604
0000023082-11-000014,1.0,20090331.0,0.0,2316000000.0,0.0,0.0,0.0,38000000.0,0.0,0.0,0.0,0.0,0.0,0.0,5618000000.0,814,0.005447468792,2316000000.0,0.0,0.0,0.0,-38000000.0,0.0,0.0,0.0,0.0,2316000000.0,0.0,0.0,-0.016407599309153715
0000023082-11-000014,1.0,20091231.0,-173000000.0,2171000000.0,407000000.0,-883000000.0,2707000000.0,28221000000.0,815000000.0,253000015.15,67000000.0,44000000.0,1579000000.0,15845000000.0,9153000000.0,814,0.005447468792,2251000015.15,-2.5492638903171008,-839000000.0,-0.09166393532175243,-12376000000.0,-0.7810665825181445,-91.58959537572254,-3.985168822972547,-0.01091827074786999,4645000015.15,0.1754574805902731,0.6315912272515166,-2.751991379614065
0000023082-11-000014,1.0,20100331.0,3896000000.0,2784000000.0,0.0,2587000000.0,3731000000.0,1073000046.36,8243000000.0,27441000092.35,0.0,10293000000.0,2241000000.0,1189000000.0,37773000001.0,814,0.005447468792,34121000092.35,13.1894086170661,12880000000.0,0.3409843009466819,115999953.63999999,0.09756093661900755,0.30518480492813144,1195.996635828427,3.276703111858705,44605000092.35,0.18479990994134576,0.6247488278633624,0.0026006042685760384
0000023082-11-000014,1.0,20100930.0,0.0,0.0,0.0,0.0,0.0,62000000.0,0.0,18000000.0,0.0,0.0,1000000.0,0.0,0.0,814,0.005447468792,18000000.0,0.0,0.0,0.0,-62000000.0,0.0,0.0,0.0,0.0,19000000.0,0.0,0.0,-3.263157894736842
0000023082-11-000014,1.0,20101231.0,4580000000.0,-141000000.0,804000000.0,1827000000.0,6493000000.0,31283000330.26,6008000000.0,26946000341.21,374000000.0,10629000000.0,3995000000.0,17018000000.0,41296000001.7,814,0.005447468792,31385000341.21,17.17843477898741,12456000000.0,0.30162727623709884,-14265000330.259998,-0.8382301287025501,3.7157205240174673,98.23128452227054,0.26912680691033025,41388000341.21,0.14516284793826673,0.6190884820747521,-0.36409104585939145
0000023082-11-000059,1.0,20080331.0,0.0,699000000.0,0.0,0.0,0.0,0.0,0.0,1350000000.0,0.0,0.0,0.0,0.0,5621000000.0,1214,0.005596486310000001,2049000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049000000.0,0.0,0.0,0.0
0000023082-11-000059,1.0,20090331.0,-224000000.0,2860000000.0,1987000000.0,-1143000000.0,4403000000.0,29141000015.82,8304000000.0,17896000000.0,1586000000.0,565000000.0,2340000000.0,49840000000.0,6644000000.0,1214,0.005596486310000001,20532000000.0,-17.963254593175854,-578000000.0,-0.08699578567128236,20698999984.18,0.4153089884466292,-222.5,-1.6404494382022472,-0.0044943820224719105,31176000000.0,0.2663587374903772,0.6529734539522468,0.6002052856100847
0000023082-11-000059,1.0,20100331.0,3937000000.0,2602000000.0,1652000000.0,2083000000.0,7796000000.0,28643000015.15,22817000000.0,38473000000.0,198000000.0,16895000000.0,16680000000.0,49366000000.0,38389000002.0,1214,0.005596486310000001,45012000000.0,21.60921747479597,18978000000.0,0.49436036362008073,20722999984.85,0.41978284618664663,12.538989077978156,29.109204715796295,0.07975124579670219,84509000000.0,0.2699949117845437,0.3185160974015362,0.22566827183909405
0000023082-11-000059,1.0,20110331.0,4383000000.0,99000000.70000003,1570000000.0,2486000000.0,7831000000.0,35671000012.95,24193000000.0,36618000000.0,290000000.0,19959000000.0,18060000000.0,54611000000.0,42616000002.0,1214,0.005596486310000001,41100000000.7,16.532582462067577,22445000000.0,0.526680120117952,18939999987.050003,0.34681657517807774,12.459730778005932,29.294372928530883,0.08025855596857775,83353000000.7,0.2902475015871874,0.3024603143949635,0.20839081960942174
0000023082-11-000059,1.0,20110630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000000.0,0.0,0.0,0.0,0.0,0.0,1214,0.005596486310000001,120000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000000.0,0.0,0.0,0.0
0000023082-12-000039,1.0,20090331.0,0.0,2297000000.0,0.0,0.0,0.0,0.0,0.0,442000000.0,0.0,0.0,0.0,0.0,5618000000.0,1334,0.005671492609,2739000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2739000000.0,0.0,0.0,0.0
0000023082-12-000039,1.0,20100331.0,-70000000.0,2602000000.0,1652000000.0,-544000000.0,2970000000.0,28659000015.15,8494000000.0,20564000000.0,198000000.0,560000000.0,2110000000.0,32256000000.0,9274000000.0,1334,0.005671492609,23096000000.0,-42.455882352941174,16000000.0,0.0017252533965926246,3596999984.8499985,0.1115141364350818,-460.8,-0.7921006944444444,-0.002170138888888889,33700000000.0,0.25204747774480707,0.5846456692913385,0.05771513308160233
0000023082-12-000039,1.0,20110331.0,3742000000.0,99000000.0,1570000000.0,2486000000.0,6758000000.0,29003000012.95,24350000000.0,35507000000.0,290000000.0,13899000000.0,17905000000.0,49205000000.0,42724000002.7,1334,0.005671492609,39348000000.0,15.827835880933225,16385000000.0,0.3835080984684142,20201999987.05,0.4105680314409105,13.149385355424906,27.757951427700437,0.07604918199369982,81603000000.0,0.2983958923078809,0.2740137047398938,0.22832493887540897
0000023082-12-000039,1.0,20110930.0,379000000.0,0.0,0.0,0.0,0.0,504000000.0,2682000000.0,583000000.0,0.0,0.0,0.0,0.0,0.0,1334,0.005671492609,962000000.0,0.0,0.0,0.0,-504000000.0,0.0,0.0,0.0,0.0,3644000000.0,0.7360043907793634,0.0,-0.13830954994511527
0000023082-12-000039,1.0,20111231.0,204000000.0,0.0,0.0,0.0,0.0,1263000000.0,0.0,18000000.0,0.0,0.0,0.0,204000000.0,0.0,1334,0.005671492609,222000000.0,0.0,0.0,0.0,-1059000000.0,-5.1911764705882355,1.0,365.0,1.0,222000000.0,0.0,0.0,-4.77027027027027
0000023082-12-000039,1.0,20120331.0,3355000000.0,-747000000.0,1178000000.0,2188000000.0,6830000000.0,38702000010.17,26739000000.0,31570000000.0,129000000.0,17761000000.0,17313000000.0,48327000000.0,8701000002.8,1334,0.005671492609,34178000000.0,15.620658135283364,19949000000.0,2.2927249734030997,9624999989.830002,0.1991640281794856,14.404470938897168,25.33935481200985,0.0694228898959174,78230000000.0,0.34179982104052153,0.2828977343329329,0.10797647948140102
0000023082-12-000050,1.0,20110331.0,0.0,1837000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7560000000.0,594,0.01134035219,1837000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837000000.0,0.0,0.0,0.0
0000023082-12-000050,1.0,20110630.0,247000000.0,1153000000.0,-46000000.0,31000000.0,752000000.0,7418000000.0,256000000.0,206000000.0,269000000.0,39000000.0,477000000.0,12162000000.0,8530000000.2,594,0.01134035219,1606000000.0,51.806451612903224,70000000.0,0.00820633059769739,4744000000.0,0.3900674231211972,49.23886639676113,7.412843282354876,0.020309159677684593,2339000000.0,0.10944848225737491,0.611879576891782,2.0478837109876014
0000023082-12-000050,1.0,20120331.0,3308000000.0,1093000000.0,0.0,2231000000.0,3703000000.0,1359000000.0,29932000000.0,6344000000.0,0.0,8555000000.0,2441000000.0,619000000.0,20809000001.0,594,0.01134035219,10745000000.0,4.816225907664724,10786000000.0,0.5183334134019735,-740000000.0,-1.1954765751211631,0.18712212817412333,1950.5977382875608,5.344103392568659,43118000000.0,0.6941880421169813,0.6027018229166666,-0.01716220603924115
0000023082-12-000050,1.0,20120630.0,3574000000.0,628000000.0,221000000.0,2286000000.0,4382000000.0,7460000000.0,29635000000.0,6354000000.0,34000000.0,9958000000.0,2829000000.0,12481000000.0,19761000001.2,594,0.01134035219,10556000000.0,4.617672790901137,12244000000.0,0.6196042710012891,5021000000.0,0.40229148305424245,3.4921656407386683,104.51966989824533,0.2863552599951927,43020000000.0,0.6888656438865643,0.6076827069754541,0.11157601115760112
0000024090-18-000011,0.0,20161231.0,45172000.0,1093765000.0,102271000.0,248097000.0,18497000.0,4122291000.0,62930000.0,3912168000.0,29877000.0,2486409000.0,174262000.0,313309000.0,1829310000.0,1340,0.004311255126,5051105000.0,20.35939572022233,2734506000.0,1.494829197894288,-3808982000.0,-12.157269660303406,6.935911626671389,52.6246612768864,0.1441771541832504,5288297000.0,0.011899861146225321,0.09595920294253446,-0.7396053965955391
0000024491-18-000003,0.0,20161231.0,470362000.0,341566000.42,312743000.0,1016178000.0,1563868000.0,2806699055.77,861288000.0,16441890000.0,10019000.0,1987434000.0,5826791000.0,3734291000.0,9691446002.0,1392,0.002596762362,17253818000.42,16.9791296410865,3003612000.0,0.30992402984860584,927591944.23,0.24839840929108095,7.939185138255216,45.97449154337463,0.12595751107773873,23941897000.42,0.03597409177664124,0.2116006163997013,0.025680878345571954
0000024545-18-000009,0.0,20161231.0,57529500000.0,-12626400000.0,3747900000.0,20493000000.0,2206400000.0,4606100000.0,89262700000.0,162451300000.0,50078200000.0,139636700000.0,24438000000.0,50705600000.0,294056700001.65,2828,0.004587937193,207354400000.0,10.118303811057434,160129700000.0,0.544553822440031,46099500000.0,0.9091599349973178,0.8813843332551126,414.1212706288852,1.1345788236407812,321055100000.0,0.2780292230212197,0.08280914563660656,0.13191380544959416
0000024741-18-000010,0.0,20161231.0,1646000000.0,14809000000.0,2537000000.0,8242000000.0,11015000000.0,2045000019.4,19580000000.0,108214000020.15,117000000.0,20181000000.0,36787000000.0,17510000000.0,139875000101.04,1284,0.005735040306000001,124669000020.15,15.126061637970151,28423000000.0,0.2032028595493718,15464999980.6,0.8832095934094804,10.637910085054678,34.31125071387778,0.09400342661336379,181036000020.15,0.10815528401986718,0.23042968913434583,0.07141121091474108
0000025232-18-000007,0.0,20161231.0,98331000.0,950561000.24,122228000.0,1865829000.0,1434328000.0,1033986058.19,428667000.0,6740930000.0,1351810000.0,4456055000.0,7320300000.0,1461051000.0,17796084002.239998,1078,0.006263805881,7789822000.24,4.174992456564883,6321884000.0,0.35524017526576424,427064941.80999994,0.29229981828834173,14.85849833724868,24.565066517185233,0.06730155210187734,15538789000.24,0.0275868988241863,0.16383654451108604,0.01961780559638796
0000025475-18-000081,0.0,20161231.0,185148000.0,66099000.0,98864000.0,454216000.0,151360000.0,2218878000.0,1038393000.0,3687997000.0,80259000.0,1138580000.0,543129000.0,3269049000.0,1811203000.0,1138,0.004256665833,3939244000.0,8.672622716945241,1592796000.0,0.8794132960247968,1050171000.0,0.321246637783649,17.65641000712943,20.672379031332966,0.05663665488036429,5520766000.0,0.18808857321610806,0.2179444166862254,0.17231431290512947
0000025598-18-000005,0.0,20161231.0,32397000000.0,1236000000.0,478000000.0,1073000000.0,324000000.0,8183000000.0,171000000.0,20114000000.0,1584000000.0,21523000000.0,135000000.0,345000000.0,17672000000.5,1338,0.004210383889,53747000000.0,50.090400745573156,22596000000.0,1.278632865513846,-7838000000.0,-22.718840579710147,0.010649134179090657,34275.086956521736,93.90434782608696,54053000000.0,0.003163561689452976,0.7058823529411765,-0.1538490000555011
0000026058-18-000020,0.0,20161231.0,132684000.0,67358000.0,60024000.0,170087000.0,225990000.0,319510000.0,320678000.0,1878341000.0,2456800000.0,917055000.0,160879000.0,500299000.0,2887911000.16,982,0.005285163353000001,2078383000.0,12.219528829363796,1087142000.0,0.3764458115017287,180789000.0,0.3613619055804629,3.7706053480449793,96.80143274321955,0.265209404775944,2559940000.0,0.12526777971358705,0.5841512243162414,0.04717493378751064
0000026172-18-000011,0.0,20161231.0,3298000000.0,1774000000.0,1939000000.0,5841000000.0,5326000000.0,5035000535.28,1338000000.0,57198000025.28,934000000.0,15913000000.0,14541000000.0,44872000000.0,54839000002.5,1518,0.0027603523609999996,62270000025.28,10.660845749919535,21754000000.0,0.39668848810168456,39836999464.72,0.8877919295935105,13.60582171012735,26.826751649135318,0.0734979497236584,78149000025.28,0.017121140380135125,0.2680827502894247,0.48494541775915984
0000026324-18-000003,0.0,20161231.0,1329202000.0,757094000.0,443602000.0,609772000.0,756793000.0,1709047031.91,2262005000.0,8106123000.0,31730000.0,5733460000.0,2708383000.0,6300935000.0,6517612001.52,1214,0.004556682681,10192419000.0,16.715131229377537,6343232000.0,0.9732448017035484,4591887968.09,0.7287629483703609,4.740389346389788,76.99789475688927,0.21095313632024454,15162807000.0,0.1491811509570754,0.2183995848984294,0.27358298289294325
0000026780-18-000004,0.0,20161231.0,923000000.0,291000000.0,384000000.0,1314000000.0,2137000000.0,5740000000.0,1277000000.0,21377000000.0,486000000.0,8055000000.0,7351000000.0,13113000000.0,13533000000.26,1444,0.003738247462,22591000000.0,17.19254185692542,9369000000.0,0.6923076922943915,7373000000.0,0.5622664531381072,14.206933911159263,25.691680012201633,0.07038816441699078,31219000000.0,0.04090457734072195,0.2252318718381113,0.22387007911848553
0000027904-18-000006,0.0,20161231.0,2226000000.0,1435000000.0,7293000000.0,12833000000.0,18160000000.0,54612000019.4,23555000000.0,127856000000.0,3090000000.0,94635000000.0,37759000000.0,122513000000.0,97434000000.6801,1068,0.00696047338,131517000000.0,10.248344112834099,107468000000.0,1.1029825317573934,67900999980.6,0.5542350606107107,55.03728661275831,6.631867638536319,0.01816950037955156,192831000000.0,0.1221535956355565,0.32475544984710025,0.31430630956951944
