fraud,adsh,ddate,CurrentAssets,Expenses,Goodwill,Income,Liabilities,LongtermAssets,ShareholdersEquity,
0,0001099800-18-000007,20161231,14241600000,1017800000,623900000,10333900000,9002100000,5691500000,15476700001,
0,0001099800-18-000007,20170331,,,,1551400000,,,230200000,
0,0001099800-18-000007,20170630,,,,1472500000,,31200000,186100000,
0,0001099800-18-000007,20170930,,,,1429700000,,,170100000,
0,0001099800-18-000007,20171231,19456700000,1284700000,1626900000,13320800000,17964500000,6827400000,9437400001,
0,0001100412-18-000003,20150630,,,,9400000,,,,
0,0001100412-18-000003,20160630,56598000,,,,,,,
0,0001100412-18-000003,20161231,73586000,351152000,,76904000,51741000,30228000,1391000,
0,0001100412-18-000003,20170630,854503000,1039491006,,149038000,1188775000,8132000,-906839000,
0,0001100412-18-000003,20171231,1637930000,2196701053,,40257000,2349075000,46853000,-683404000,
0,0001100682-18-000005,20141231,197202000,,,,,,675927000,
0,0001100682-18-000005,20151231,1537155017,549311000,2887658000,5676038006,921233000,542254000,1551014000,
0,0001100682-18-000005,20160331,,3300000,,547108001.6,2151000000,,37143000,
0,0001100682-18-000005,20160630,1690000,,,661863001.5,,,60539000,
0,0001100682-18-000005,20160930,,,,640785001.6,,,37735000,
0,0001100682-18-000005,20161231,10081653015,649218000,3585034000,7635327008,10141161000,6170497000,5914951000,
0,0001100682-18-000005,20170331,,,,686934002,,,46778000,
0,0001100682-18-000005,20170630,,,,736101002.3,,,53952000,
0,0001100682-18-000005,20170930,,,,715420002.2,,,52474000,
0,0001100682-18-000005,20171231,10831250018,762068000,3619812000,9166428004,11634283000,6821569000,7936331000,
0,0001101215-18-000066,20141231,1785000000,44.05,,,,,2996400000,
0,0001101215-18-000066,20150331,,,,,,,1400000000,
0,0001101215-18-000066,20151231,29024700000,7389400122,3814100000,28280700000,15228100000,2215800000,7502400000,
0,0001101215-18-000066,20160131,,,,,,,500000000,
0,0001101215-18-000066,20160229,,,,,,,500000000,
0,0001101215-18-000066,20160331,,1430600000,,2265900000,,,404400000,
0,0001101215-18-000066,20160630,,1531900000,,2286300000,,,357600000,
0,0001101215-18-000066,20160930,,1572900000,,2619300000,,,520200000,
0,0001101215-18-000066,20161130,,,,-284500000,284500000,,,
0,0001101215-18-000066,20161231,234637400000,10352000112,3814100000,35800500000,88054700000,10620700000,18952300001,
0,0001101215-18-000066,20170131,,,,,,,500000000,
0,0001101215-18-000066,20170331,,1651800000,,2458600000,,,402600000.5,
0,0001101215-18-000066,20170430,,238.34,,,,,,
0,0001101215-18-000066,20170630,,1607900000,,2387100000,,,380600000.5,
0,0001101215-18-000066,20170731,,,,,,,500000000,
0,0001101215-18-000066,20170930,,1578800000,,2724900000,,,595600000.5,
0,0001101215-18-000066,20171231,281580000000,11670900144,3800700000,40968100000,153619302121,13939100000,21612700003,
0,0001101215-18-000066,20180131,,,,,,,0.57,
0,0001101302-18-000008,20141231,389699010.5,9.67,,,,,748441000,
0,0001101302-18-000008,20151231,2043256051,264748051.5,342111000,2622179000,77752000,936897000,720970000,
0,0001101302-18-000008,20160331,,,,397942000,,,,
0,0001101302-18-000008,20160630,,,,475147000,,,,
0,0001101302-18-000008,20160930,,,,441619000,,,,
0,0001101302-18-000008,20161231,5238423052,289169055.4,348427000,3489127000,4133587000,2473767000,1804379000,
0,0001101302-18-000008,20170131,,,,,,,100000000,
0,0001101302-18-000008,20170331,,,,489487000,,,,
0,0001101302-18-000008,20170430,43986000,,8007000,,,,,
0,0001101302-18-000008,20170630,,,,519296000,,,,
0,0001101302-18-000008,20170930,,,,541900000,,,,
0,0001101302-18-000008,20171231,7232936070,400537069.8,388526000,4143665000,6448165000,2888339000,2105995055,
0,0001101396-18-000010,20110930,,,600000,,,,,
0,0001101396-18-000010,20160930,397000,,,,,,,
0,0001101396-18-000010,20161231,849000,71334000,,105494000,225150000,23223000,724000,
0,0001101396-18-000010,20170930,1011202000,61065000,39834000,,714067000,110486000,315903000,
0,0001101396-18-000010,20171231,1031233000,137269000,39834000,105299000,993420000,138393000,402285000,
0,0001102934-18-000004,20150630,4500000,,,,,,,
0,0001102934-18-000004,20160930,287479000,,,,,,,
0,0001102934-18-000004,20161231,358565000,127312000,,249999000,1911000,53692000,5672000.18,
0,0001102934-18-000004,20170930,2306575000,,101932000,5666000,1460865000,107281000,1965606000,
0,0001102934-18-000004,20171231,2408404000,194566000,103548000,318112000,1684758000,180560000,2014972000,
0,0001102993-18-000030,20140228,3500000,,,,,,,
0,0001102993-18-000030,20141231,50647000,10.95,,,,,180337000,
0,0001102993-18-000030,20151231,84704004.45,510815059.8,80322000,502435000,496000,48881000,179715000,
0,0001102993-18-000030,20161231,770971003.1,799240057.7,80168000,445356000,481799000,243261000,7016000.002,
0,0001102993-18-000030,20171231,830919004.3,838506063.3,104317000,467658000,523291000,330066000,6792021.882,
0,0001103601-18-000007,20160930,-267627000,,,,,,-38539000,
0,0001103601-18-000007,20161231,6797225000,1061847000,,1606706000,431150000,425701000,388932000.5,
0,0001103601-18-000007,20170131,6400000000,,,,,,,
0,0001103601-18-000007,20170930,10485465000,1100205000,,2168446000,15124740000,14517751000,3062580000,
0,0001103601-18-000007,20171231,12115627000,2356593000,,3799928000,17044341000,15612263000,3658020001,
0,0001104349-18-000006,20141231,94041000,,,,,,194490000,
0,0001104349-18-000006,20151231,209018019.5,597418065.4,,906486006.6,14001000,177574000,253137001.5,
0,0001104349-18-000006,20160331,,,,140571001.6,,,0.39,
0,0001104349-18-000006,20160630,,,,144187001.7,,,0.39,
0,0001104349-18-000006,20160930,,,,146357002.2,,,0.39,
0,0001104349-18-000006,20161231,887477010.5,813355045.5,23310000,1095599009,591360000,575279000,387577002,
0,0001104349-18-000006,20170331,4813000,,,151921001.9,,,0.41,
0,0001104349-18-000006,20170630,4847000,,,146465001.8,,,0.41,
0,0001104349-18-000006,20170930,4847000,,,138277001.5,,,0.41,
0,0001104349-18-000006,20171231,902976018.9,869290076.7,13477000,1039240003,712045000,647486000,678062048.4,
0,0001104485-18-000023,20110531,,,,,,,150000000,
0,0001104485-18-000023,20141231,1414717055,188006.18,,,,242642,770861641,
0,0001104485-18-000023,20151231,7030893745,2082312674,,-4609051753,197894949,2397409265,-2342865456,
0,0001104485-18-000023,20160331,,141220772,,-217831389,,104311122,,
0,0001104485-18-000023,20160630,,124946744,,-196466046,,88880921,,
0,0001104485-18-000023,20160930,,74583046,,-42746818,,43820791,,
0,0001104485-18-000023,20161231,5953209397,3680436983,,-962292667,4018503534,5820880573,-2482357214,
0,0001104485-18-000023,20170331,,32572699,,116658596,,,,
0,0001104485-18-000023,20170630,,34576905,,109018632,,,,
0,0001104485-18-000023,20170930,,41013678,,-3239528,,,,
0,0001104485-18-000023,20171231,9838580154,3846433684,,717573638,5290078668,6145425587,-1934286538,
0,0001104506-18-000002,20141231,159226000,10.59,,,,,186237000,
0,0001104506-18-000002,20150430,,,,,,,237400000,
0,0001104506-18-000002,20151231,531660000,227350082.3,,-480996000,1111000,49713000,529469000,
0,0001104506-18-000002,20160131,,390000,,,,,,
0,0001104506-18-000002,20160331,,,,-66599000,,,,
0,0001104506-18-000002,20160630,,,,-72712000,,,,
0,0001104506-18-000002,20160930,,,,-74909000,,,,
0,0001104506-18-000002,20161231,1809420000,1259019075,,-837239000,535059000,94649000,-960608000,
0,0001104506-18-000002,20170331,,,,-73383000,,,,
0,0001104506-18-000002,20170630,,,,-88187000,,,,
0,0001104506-18-000002,20170930,,,,-89262000,,,402500000,
0,0001104506-18-000002,20171231,3176857000,2034016081,,-898309000,950064000,142185000,-219330000,
0,0001104657-18-000007,20141231,13150000,,,,,,376782000,
0,0001104657-18-000007,20151231,849031000,887350000,0,2025398000,518239000,508480000,471301000.4,
0,0001104657-18-000007,20160331,,,,284236000,,,48.97,
0,0001104657-18-000007,20160630,,,,300631000,,,54.285,
0,0001104657-18-000007,20160930,,,,308419000,,,56.555,
0,0001104657-18-000007,20161231,2815565000,840695000,86950000,2148816000,1111304000,1994529000,1301747070,
0,0001104657-18-000007,20170331,,,,286715000,,,72.245,
0,0001104657-18-000007,20170630,,,,357712000,,,71.95,
0,0001104657-18-000007,20170930,,,,358791000,,,80.13,
0,0001104657-18-000007,20171231,3103932000,1003231000,94251000,2646438000,1644974000,2244560000,1335345095,
0,0001104659-18-001768,20160229,124471000,,,,,,,
0,0001104659-18-001768,20161130,780257000,40460828000,,58259238000,190994000,8491049000,183608000,
0,0001104659-18-001768,20170228,40902987000,4839854000,1682847000,,54283894000,27049702000,-3611713999,
0,0001104659-18-001768,20170930,,,,,,36426000,,
0,0001104659-18-001768,20171130,42420529000,43236018000,1682847000,55585240001,62732468000,33278038000,-2370157999,
0,0001104659-18-002383,20160229,3303,,,,,,,
0,0001104659-18-002383,20161130,-1441,3849354,,-1312139,-32425,182710,-3076092,
0,0001104659-18-002383,20170228,22193,,,,98195,,-66001.999,
0,0001104659-18-002383,20171130,595127,5025329,,-760230,481745,310671,-3632503.999,
0,0001104659-18-003089,20121231,,,,,,,-1400000,
0,0001104659-18-003089,20131231,15560000,,,52277000,,,491313000,
0,0001104659-18-003089,20141231,1469142000,1183613000,710053000,1471486999,86187000,356335000,491436000,
0,0001104659-18-003089,20150331,2009467000,207421000,718343000,253496999.1,2487040000,736150000,922675000,
0,0001104659-18-003089,20150630,2006911000,646618000,718413000,856423999.3,2492131000,829962000,947159000,
0,0001104659-18-003089,20150930,2080822000,867615000,718503000,1175344000,2562600000,874278000,958718000,
0,0001104659-18-003089,20151231,4878431000,1398315000,726951000,-1256569027,3006597000,2056931000,-428435000,
0,0001104659-18-003089,20160331,1589671000,210819000,335642000,149681999.5,2060212000,725068000,271648000,
0,0001104659-18-003089,20160630,1738951000,632445000,335642000,674468999.5,2159752000,826696000,272778000,
0,0001104659-18-003089,20160930,1375633000,866471000,335642000,846591999.1,2414317000,805446000,236064000,
0,0001104659-18-003089,20161231,2958939000,1415408000,335642000,732034994.8,3484495000,2119038000,-63981999.99,
0,0001104659-18-003089,20170930,,,,,143400000,,,
0,0001104659-18-004326,20131231,13980000,,,,,,12890000,
0,0001104659-18-004326,20141231,13347000,36743000,,-18710000,-522000,9126000,18371000,
0,0001104659-18-004326,20151231,192925000,68343000,,-36329000,35779000,17434000,39630000,
0,0001104659-18-004326,20160930,46636000,43637000,,-90678000,1283000,12046000,30249000,
0,0001104659-18-004326,20161231,279367000,63852000,,-10330000,55412000,16617000,97082000,
0,0001104659-18-004326,20170930,61625000,49930000,,-102597000,31600000,37891000,32116000,
0,0001104659-18-006059,20160630,914000000,,,,,,,
0,0001104659-18-006059,20161231,3960000000,6337000000,,25195000000,1809000000,7553000000,3797000001,
0,0001104659-18-006059,20170630,30996000000,1499000000,4016000000,4000000,24790000000,15479000000,39326000000,
0,0001104659-18-006059,20171231,38185000000,8853000000,4052000000,29138000000,33584000000,21861000000,46010000001,
0,0001104659-18-006339,20160630,122133000,,57848000,,,,,
0,0001104659-18-006339,20161231,-6492000,275036000,0,821665000,70820000,52321000,-57721000,
0,0001104659-18-006339,20170630,1408929000,99987000,57776000,101697000,1624825000,230033000,103092000,
0,0001104659-18-006339,20171231,1428814000,411482000,58008000,1089972000,1746681000,276759000,84621000,
0,0001104659-18-006339,20180131,,,,,23900000,,,
0,0001104659-18-006607,20160630,104370000,,,15948000,,,,
0,0001104659-18-006607,20161231,436372000,726515000,,2533552000,21769000,223245000,30795000,
0,0001104659-18-006607,20170630,3565030000,,242129000,15178000,3121342000,779310000,1138426000,
0,0001104659-18-006607,20171231,4278632000,770910000,329631000,2841131000,3828989000,1141612000,941509000,
0,0001104659-18-007002,20160331,8809000,,,,,,,
0,0001104659-18-007002,20161231,1903028000,893333000,202815000,1396761000,2247442000,1719513000,-430135000,
0,0001104659-18-007002,20170331,1793304000,862769000,202815000,18794000,2092132000,803429000,-415522000,
0,0001104659-18-007002,20170930,,,,,-2369000,,,
0,0001104659-18-007002,20171231,1894203000,924538000,202815000,1437236000,2794033000,1705688000,-348135000,
0,0001104659-18-007234,20160930,692145000,,,,,,-857600000,
0,0001104659-18-007234,20161231,726002000,108168000,,11721319000,3125647000,135604000,-968116000,
0,0001104659-18-007234,20170930,49591735000,4636384000,5992881000,96800000,47183375000,9089068000,10138366000,
0,0001104659-18-007234,20171231,51849666000,4878464000,6005700000,14048571000,54767923000,9470097000,10692760000,
0,0001104659-18-007278,20160331,16029000,,,193000,,,,
0,0001104659-18-007278,20161231,22794000,71642000,,306417999.9,1500000,29542000,-2600000,
0,0001104659-18-007278,20170331,164214000,,15150000,4327000,122468000,2064000,80448001.1,
0,0001104659-18-007278,20171231,167063000,84083000,15150000,351024000,124559000,36155000,88508002.73,
0,0001104659-18-007521,20160331,148986000,,,,,,,
0,0001104659-18-007521,20161231,11692000,29250000,,1843515000,-15565000,492307000,82528000,
0,0001104659-18-007521,20170331,2301245000,91943000,211089000,7764000,1718511000,212683000,1598384000,
0,0001104659-18-007521,20171231,3101890000,108308000,291565000,2305135000,1857534000,708424000,2143759000,
0,0001104659-18-007636,20151130,8300000,,,,,,,
0,0001104659-18-007636,20160131,,20000000,,,,,,
0,0001104659-18-007636,20160630,224769000,,,,,,-295000,
0,0001104659-18-007636,20161231,470694000,402869000,,975508000,51564000,107073000,-21015000,
0,0001104659-18-007636,20170630,5103019000,,339566000,,4946951000,503108000,1140516000,
0,0001104659-18-007636,20171231,5886505000,285611000,339566000,1324532000,7072098000,780786000,1290851000,
0,0001104659-18-009493,20141231,371000000,,,,,,8984000000,
0,0001104659-18-009493,20151231,39528000000,20794000000,,22165000000,3045000000,47594000000,13861000001,
0,0001104659-18-009493,20160331,,,,4658000000,,,172000000,
0,0001104659-18-009493,20160630,,,,3574000000,,,133000000,
0,0001104659-18-009493,20160930,,,,4383000000,,,195000000,
0,0001104659-18-009493,20161231,91711000000,19864000000,,27024000000,151838000000,141435000000,39522000001,
0,0001104659-18-009493,20170331,,,,4922000000,,,211000000,
0,0001104659-18-009493,20170630,,,,3563000000,,,105000000,
0,0001104659-18-009493,20170930,,,,4127000000,,,181000000,
0,0001104659-18-009493,20171231,99589000000,20349000000,,28515000000,170765000000,147917000000,42103000049,
0,0001104659-18-009757,20160930,18767661,,,,,,,
0,0001104659-18-009757,20161231,17158397,5959800,,9079757,566091,2320673,-2761279,
0,0001104659-18-009757,20170930,115578625,,,1293815,51724396,37512812,117953834,
0,0001104659-18-009757,20171231,110433075,5063265,,10360862,48587566,39601190,114288472,
0,0001104659-18-009905,20141231,2029000000,,,148000000,,,4272000000,
0,0001104659-18-009905,20151231,7252000000,14169000000,2023000000,44175000005,613000000,3693000000,4585000000,
0,0001104659-18-009905,20160331,,,,3565000001,,,72.45,
0,0001104659-18-009905,20160630,,,,3947000001,,,74.63,
0,0001104659-18-009905,20160930,,115000000,,3901000003,,,76.41,
0,0001104659-18-009905,20161231,109762000000,15998000000,2203000000,49973000009,49122000000,25923000000,9781000087,
0,0001104659-18-009905,20170331,,37000000,,3316000001,,,94.61,
0,0001104659-18-009905,20170630,,13000000,,3972000001,,,93.69,
0,0001104659-18-009905,20170930,,25000000,,3846000001,,,101.09,
0,0001104659-18-009905,20171231,83116000000,16762000000,2615000000,51353000001,53984000000,27516000000,12968000109,
0,0001104659-18-010090,20141231,168745000,,,,,,1087834000,
0,0001104659-18-010090,20151231,2120832000,2526577000,127241000,737496000,97855000,295546000,888749000,
0,0001104659-18-010090,20160331,,,4200000,119229000,,,,
0,0001104659-18-010090,20160630,37300000,,,255397000,,,,
0,0001104659-18-010090,20160930,,,,226350000,4500000,,,
0,0001104659-18-010090,20161031,26000000,,,,412400000,,,
0,0001104659-18-010090,20161231,3961893000,1686025000,6889000,1267549000,3947969000,5659690000,1912494000,
0,0001104659-18-010090,20170228,,,,,,,64700000,
0,0001104659-18-010090,20170331,,,,168669000,1600000,,,
0,0001104659-18-010090,20170630,,,,224737000,,,,
0,0001104659-18-010090,20170930,,,,266409000,,,,
0,0001104659-18-010090,20171231,3594852000,1971627000,2280000,1084354000,3608337000,5701976000,2159021000,
0,0001104659-18-010386,20160331,,10312000,,-10324000,,12000,0,
0,0001104659-18-010386,20160630,,14244000,,-14508000,,263000,,
0,0001104659-18-010386,20160930,,13922000,,-14358000,,368000,,
0,0001104659-18-010386,20161231,203933000,107274000,,-96047000,89100000,1759000,43708000,
0,0001104659-18-010386,20170331,,9733000,,-10815000,,955000,,
0,0001104659-18-010386,20170630,,8786000,,-11028000,,1905000,,
0,0001104659-18-010386,20170930,,15373000,,-19222000,,4185000,,
0,0001104659-18-010386,20171231,487220000,189352000,,-61736000,205137000,20777000,266973000,
0,0001104659-18-010732,20160430,121335000,,,20511000,,,557212000,
0,0001104659-18-010732,20161031,,,,20902000,,,,
0,0001104659-18-010732,20170131,288379000,32229000,,3481282000,18522000,546686000,398788000.4,
0,0001104659-18-010732,20170430,2680993000,10601000,74245000,122217000,1374766000,223324000,1819820001,
0,0001104659-18-010732,20171031,,,,21606000,,,,
